Date,ANZ.AX,ASX.AX,BHP.AX,CBA.AX,COH.AX,CSL.AX,FMG.AX,GMG.AX,NAB.AX,QBE.AX,RMD.AX,S32.AX,STO.AX,TLS.AX,WBC.AX,WES.AX,WOW.AX
2023-10-23,22.9787,52.6667,41.4424,92.9972,242.2396,231.7596,18.46,20.7594,26.4827,14.2686,23.254,3.2632,7.3343,3.5353,19.1433,49.1501,35.2455
2023-10-24,22.9422,52.7143,41.6622,93.2349,241.4565,232.2001,18.939,20.7692,26.4827,14.2593,22.6488,3.2133,7.3813,3.5353,19.18,49.035,34.805
2023-10-25,22.6416,52.9428,42.7422,92.5504,239.3128,231.0256,19.5333,20.4341,26.2602,14.3058,22.1925,3.2433,7.3061,3.6099,19.1065,48.7472,34.1156
2023-10-26,22.5869,52.8762,42.9429,92.2176,237.5117,229.352,19.7019,19.8623,26.1489,14.4173,22.2818,3.2333,7.3249,3.5539,18.8953,48.3156,33.6848
2023-10-27,22.6416,53.1999,43.0672,92.9782,237.3845,229.1073,19.7374,19.9018,26.3344,14.1757,21.3889,3.3231,7.3625,3.5539,18.9871,48.2772,33.9241
2023-10-30,22.3682,52.7143,43.115,91.4761,236.9244,225.7405,19.764,20.1876,25.8522,14.0734,21.6468,3.3231,7.212,3.5446,18.7942,48.1141,33.4262
2023-10-31,22.514,53.4475,42.5319,91.7993,235.7498,227.4044,19.7817,20.4439,26.0098,14.501,21.6171,3.3131,7.212,3.5539,18.9228,48.4594,33.7231
2023-11-01,22.6598,54.0188,43.1914,92.094,239.1073,229.9784,20.2785,20.8974,26.1118,14.6404,22.5199,3.3131,7.2779,3.5539,19.0514,48.939,33.522
2023-11-02,23.1154,54.2093,43.373,93.5771,240.7322,233.032,20.6244,21.3606,26.492,14.6962,23.254,3.3131,7.0616,3.5912,19.4464,49.3323,33.6082
2023-11-03,23.3249,54.314,43.4877,95.0032,242.3473,238.8064,20.6067,21.7254,26.9463,14.5754,22.9663,3.3131,6.977,3.6099,19.7496,50.186,33.9912
2023-11-06,23.4525,54.4854,43.4304,95.469,242.0634,242.9366,20.5978,21.6366,27.206,14.4173,23.6806,3.2632,6.9488,3.6006,20.1354,50.445,33.7422
2023-11-07,23.2065,53.9998,43.5451,95.0792,245.0881,242.8387,20.722,21.6169,26.9278,14.2872,23.5714,3.2433,6.8923,3.6099,19.5934,50.6369,33.7231
2023-11-08,23.2885,54.5997,42.7231,95.7257,247.085,242.5744,20.4914,22.0112,27.0483,14.3244,23.6887,3.1036,6.8923,3.6565,19.8873,50.656,33.9433
2023-11-09,23.5162,54.9234,42.962,97.0757,248.5337,246.9297,20.8019,22.1492,26.8351,14.3988,22.8438,3.1934,6.8641,3.6938,20.1344,50.915,33.9433
2023-11-10,23.2065,54.714,43.2679,96.3246,247.3787,246.7731,21.068,22.1788,26.39,14.4266,22.2573,3.1435,6.7889,3.6752,19.8208,50.915,33.9912
2023-11-13,22.5049,54.2474,43.3921,96.3151,247.0459,246.6361,21.0148,22.3858,26.798,14.3523,22.2275,3.0537,6.6761,3.6845,19.7638,50.704,34.0486
2023-11-14,22.5596,54.2379,43.9847,97.2373,247.5647,248.251,21.5914,22.4449,26.712,14.6125,22.3368,3.1634,6.8453,3.6099,19.9634,51.0685,34.1922
2023-11-15,22.7873,54.3331,44.7685,97.1137,252.2632,255.0041,22.3365,23.2138,26.712,14.6125,22.7941,3.1634,6.7701,3.5726,20.0964,51.9798,34.1348
2023-11-16,22.9009,53.3523,44.5008,97.2468,251.9794,252.7139,22.3542,23.1251,26.5019,13.9619,23.1818,3.1634,6.6385,3.5912,20.0964,51.7879,34.2305
2023-11-17,22.7873,54.3997,44.5486,97.4179,254.2601,253.1054,22.372,22.7998,26.4828,13.9619,22.9134,3.1634,6.5726,3.5819,20.0489,50.8383,33.8188
2023-11-20,22.9578,55.0377,44.6729,98.0834,255.7284,252.1365,22.4429,22.8294,26.6738,13.8038,22.6947,3.1834,6.6479,3.5539,20.1629,51.0109,33.4167
2023-11-21,22.9956,54.3902,45.3037,98.5873,255.2096,251.3339,22.5937,22.5731,26.6929,13.8317,23.0625,3.2333,6.6479,3.5633,20.2294,50.6177,33.0337
2023-11-22,23.043,54.3712,45.7242,98.6824,257.1673,253.722,22.5671,22.6125,26.7311,14.1199,23.2613,3.2333,6.6949,3.5353,20.1724,50.6177,32.9858
2023-11-23,23.0146,54.2379,45.0648,97.8838,254.7593,252.4497,22.1325,22.5928,26.7311,14.1571,23.2315,3.1335,6.5821,3.5446,20.2484,50.3587,32.8134
2023-11-24,23.0998,54.0474,45.1221,98.5778,253.34,252.5965,22.2034,22.7407,26.712,14.2221,23.2911,3.1335,6.6479,3.5259,20.2674,50.2148,33.0432
2023-11-27,22.8441,54.3521,44.4626,97.551,253.2323,250.825,21.7422,22.6717,26.7598,14.5382,22.9531,3.0836,6.6103,3.5073,20.0489,49.9174,32.7464
2023-11-28,23.0619,54.5997,44.3766,98.245,255.7382,251.4122,22.0704,22.9674,27.0845,14.5475,23.0824,3.0936,6.5821,3.5259,20.1914,50.0901,33.0241
2023-11-29,22.8915,55.3043,44.1472,98.2355,261.3569,256.619,21.9817,22.9871,26.8362,14.1013,23.6589,3.0537,6.5256,3.5259,20.0964,50.5697,32.823
2023-11-30,23.0714,55.3043,44.2523,99.4999,267.2692,256.6483,22.1679,22.4252,27.1227,14.2872,24.1957,3.0736,6.4974,3.5633,20.3054,50.5122,33.4167
2023-12-01,23.1282,55.1805,44.2906,99.0531,266.5351,257.2649,22.3542,22.7209,27.1513,14.25,23.7981,3.0836,6.488,3.5353,20.2104,50.0805,33.0911
2023-12-04,23.1471,55.5138,45.0552,99.9373,267.4258,258.5471,22.4341,23.0462,27.3614,13.7945,24.146,3.1135,6.4128,3.5353,20.3244,50.5889,33.3688
2023-12-05,23.0903,54.8854,44.4626,99.5475,271.9286,257.5194,22.2389,22.7407,27.4761,13.7295,24.5834,3.0537,6.3564,3.5259,20.3529,50.2819,33.522
2023-12-06,23.3838,56.0947,45.1412,101.0971,278.3989,261.7768,22.2478,23.1448,28.0013,13.999,24.8021,3.1135,6.3752,3.5912,20.7045,51.1261,34.1539
2023-12-07,23.2891,56.5803,45.3228,101.0306,275.8734,260.8177,22.6026,22.9772,27.8772,13.6086,24.6431,3.1235,6.4222,3.5819,20.8185,51.1069,34.3263
2023-12-08,23.2986,56.3803,45.6287,101.1922,277.3319,261.2386,22.8421,22.8688,27.8867,13.4971,24.5536,3.1235,6.8171,3.5819,20.828,51.5097,34.2497
2023-12-11,23.2986,56.6279,45.4375,101.6675,280.9341,262.0508,23.0107,22.7702,27.9822,13.4692,24.6033,3.0836,6.8547,3.5726,20.847,52.0853,34.5178
2023-12-12,23.4784,57.1707,45.4566,102.1144,287.6394,263.7636,23.3832,22.9378,28.1923,13.4413,24.9115,3.0437,6.8735,3.5912,20.847,52.114,35.1497
2023-12-13,23.6583,57.6277,45.7529,102.8179,292.4652,266.5431,23.6937,23.4997,28.4215,13.432,25.2196,3.0337,6.8641,3.5819,21.0371,52.162,34.9008
2023-12-14,23.895,58.6371,46.1161,104.1203,291.2122,270.8691,24.359,24.1995,28.603,13.0788,25.6868,3.1535,7.0616,3.6472,21.1796,52.3443,35.0636
2023-12-15,24.179,58.7323,47.2248,104.6432,293.4343,272.8069,24.705,23.7757,28.8226,13.1996,25.7564,3.2333,7.2873,3.6565,21.3696,52.843,35.1019
2023-12-18,24.1695,58.7799,47.1579,104.5767,290.9969,273.5703,24.6518,23.7954,28.8322,13.116,25.2494,3.2433,7.1744,3.6192,21.3601,52.5937,34.8529
2023-12-19,24.2642,59.475,47.4255,105.1471,292.8665,275.1069,24.9179,24.2587,28.985,13.6272,25.4085,3.2433,7.1744,3.6286,21.5217,53.2651,34.9582
2023-12-20,24.4346,59.9892,47.5975,105.4988,293.6105,278.0039,24.7316,24.2587,29.176,13.6458,25.667,3.2632,7.1556,3.6938,21.7402,53.8214,35.2359
2023-12-21,24.4536,59.5417,47.5402,105.1091,289.1469,276.4967,24.8646,24.1502,29.1091,13.6737,25.8359,3.2433,7.1462,3.7032,21.7117,53.6584,35.1114
2023-12-22,24.4252,59.0846,47.5306,105.052,288.9021,276.1443,25.1485,24.308,29.0232,13.6179,25.3986,3.2333,7.1274,3.6938,21.7022,53.5241,34.9965
2023-12-27,24.4441,59.675,48.0372,105.708,293.2972,279.5699,25.3259,24.791,29.1378,13.5622,25.2991,3.3031,7.1932,3.6752,21.7402,54.0996,35.3029
2023-12-28,24.5956,60.1415,48.4769,106.7538,294.0608,280.5485,25.8493,24.9992,29.3479,13.6923,25.319,3.3331,7.212,3.6938,21.8637,54.7902,35.6093
2023-12-29,24.5388,60.0463,48.1806,106.2879,292.3575,280.5485,25.7428,25.0885,29.3192,13.7667,25.2892,3.3231,7.1462,3.6938,21.7592,54.7135,35.6189
