Date,ANZ.AX,ASX.AX,BHP.AX,CBA.AX,COH.AX,CSL.AX,FMG.AX,GMG.AX,NAB.AX,QBE.AX,RMD.AX,S32.AX,STO.AX,TLS.AX,WBC.AX,WES.AX,WOW.AX
2023-01-30,22.05158805847168,63.54800796508789,44.465694427490234,99.82060241699219,201.59506225585938,283.0841979980469,18.088998794555664,19.704919815063477,28.619503021240234,12.339191436767578,30.9755802154541,4.514791011810303,6.4135332107543945,3.676028251647949,21.11261558532715,45.73977279663086,32.385765075683594
2023-01-31,22.104448318481445,63.26365661621094,44.60117721557617,100.09343719482422,205.14857482910156,287.99224853515625,18.129756927490234,19.538591384887695,28.583538055419922,12.40237808227539,31.706506729125977,4.389111042022705,6.35986328125,3.649195432662964,21.08594512939453,45.90620040893555,33.60593795776367
2023-02-01,22.271839141845703,62.92427444458008,44.75472640991211,100.17528533935547,205.1968536376953,291.3158264160156,18.203123092651367,19.773406982421875,28.52958869934082,12.51069450378418,31.83491325378418,4.4761199951171875,6.297248840332031,3.7118043899536133,20.979272842407227,45.90620040893555,33.633880615234375
2023-02-02,22.16611671447754,63.29118347167969,44.122467041015625,99.7933349609375,209.44561767578125,294.27227783203125,18.129756927490234,19.94951820373535,28.32278823852539,11.914947509765625,31.607730865478516,4.563128471374512,6.198854446411133,3.684972047805786,20.890378952026367,46.276031494140625,33.773597717285156
2023-02-03,22.685911178588867,64.86888122558594,43.2734375,101.08472442626953,214.33172607421875,303.18994140625,17.893352508544922,20.497421264648438,28.68244171142578,11.914947509765625,31.91393280029297,4.524457931518555,6.252523422241211,3.7118043899536133,21.263736724853516,46.85852813720703,34.006446838378906
2023-02-06,22.53614044189453,65.22660064697266,43.535369873046875,100.72095489501953,212.70948791503906,301.3638916015625,17.901504516601562,19.98865509033203,28.664461135864258,11.987159729003906,31.637361526489258,4.456784725189209,6.270414352416992,3.702859878540039,21.201509475708008,46.73833465576172,34.034393310546875
2023-02-07,22.60662078857422,64.73129272460938,43.3637580871582,100.31169891357422,209.4359893798828,297.6441955566406,17.974870681762695,19.52880859375,28.52958869934082,12.014239311218262,31.301532745361328,4.485787868499756,6.306193828582764,3.684972047805786,21.094833374023438,46.12809753417969,33.62456512451172
2023-02-08,22.72115135192871,64.55699920654297,43.44504928588867,100.32988739013672,208.9435272216797,295.83746337890625,18.32539939880371,19.548376083374023,28.826305389404297,12.104503631591797,31.4538516998291,4.582464218139648,6.288304328918457,3.676028251647949,21.245956420898438,45.943180084228516,33.52210998535156
2023-02-09,22.835681915283203,64.64873504638672,43.46311569213867,100.22985076904297,207.17640686035156,294.90997314453125,18.358009338378906,19.303775787353516,28.727399826049805,11.914947509765625,31.335161209106445,4.534125804901123,6.288304328918457,3.676028251647949,21.245956420898438,45.665802001953125,33.26130676269531
2023-02-10,22.650671005249023,64.26346588134766,43.35472869873047,99.99340057373047,204.40504455566406,294.639404296875,17.934112548828125,19.352699279785156,28.484630584716797,11.94202709197998,30.91973114013672,4.427781581878662,6.216744422912598,3.640251874923706,21.19261932373047,45.61032485961914,33.540733337402344
2023-02-13,22.641862869262695,63.7864990234375,43.23731231689453,99.40225982666016,202.55101013183594,294.687744140625,18.048236846923828,19.421186447143555,28.21489143371582,12.095477104187012,30.25702476501465,4.427781581878662,6.324084281921387,3.667083740234375,21.068166732788086,45.12954330444336,33.587303161621094
2023-02-14,22.685911178588867,63.52049255371094,43.101829528808594,99.35678100585938,201.8944091796875,297.3349914550781,18.08084487915039,19.46031951904297,28.42169189453125,11.996186256408691,30.39550018310547,4.485787868499756,6.35986328125,3.702859878540039,21.21040153503418,45.027828216552734,33.79222106933594
2023-02-15,21.831335067749023,64.22677612304688,43.300533294677734,93.67276000976562,217.5376434326172,294.59112548828125,17.934112548828125,19.382049560546875,27.252817153930664,11.978133201599121,30.68234634399414,4.466452598571777,6.315138816833496,3.702859878540039,20.29477882385254,45.62881851196289,33.51279067993164
2023-02-16,21.954675674438477,64.43775939941406,43.46311569213867,92.30860137939453,218.8315887451172,292.7361145019531,18.194971084594727,19.7929744720459,27.432641983032227,12.095477104187012,30.890058517456055,4.505123138427734,6.270414352416992,3.7744128704071045,20.23255157470703,47.45027160644531,33.987823486328125
2023-02-17,21.734424591064453,62.346397399902344,43.35472869873047,91.82659149169922,217.25759887695312,288.3014221191406,18.146060943603516,19.45053482055664,26.839216232299805,12.989099502563477,30.91973114013672,4.379444122314453,6.127294540405273,3.7654693126678467,20.25033187866211,47.23761749267578,34.174110412597656
2023-02-20,21.79609489440918,62.814205169677734,43.77021408081055,92.97248840332031,216.88101196289062,288.3014221191406,18.40692138671875,19.372264862060547,27.243824005126953,13.467500686645508,31.048316955566406,4.3311052322387695,6.055734634399414,3.7654693126678467,20.454790115356445,47.36932373046875,34.27656555175781
2023-02-21,21.69037437438965,63.13525390625,43.625694274902344,92.3267822265625,216.16644287109375,288.340087890625,18.993852615356445,19.186368942260742,27.063997268676758,13.539713859558105,30.97907829284668,4.427781581878662,6.091515064239502,3.72074818611145,20.303668975830078,46.82366180419922,34.202049255371094
2023-02-22,21.963485717773438,62.713314056396484,43.661827087402344,92.12247467041016,217.82733154296875,285.6928405761719,18.659626007080078,19.274425506591797,27.028030395507812,13.584845542907715,30.909841537475586,4.437449932098389,6.279358863830566,3.7118043899536133,20.330337524414062,46.30622482299805,34.88199234008789
2023-02-23,21.813716888427734,62.0345344543457,42.171504974365234,92.77253723144531,217.26727294921875,288.6202697753906,18.610715866088867,19.352699279785156,26.758291244506836,13.657057762145996,31.325267791748047,4.360108375549316,6.198854446411133,3.7296926975250244,20.14365577697754,45.61003112792969,34.40696334838867
2023-02-24,21.840145111083984,62.19963073730469,41.49408721923828,93.99835968017578,218.41635131835938,289.34490966796875,18.29279136657715,19.538591384887695,26.839216232299805,13.810508728027344,31.513202667236328,4.263431549072266,6.270414352416992,3.7386362552642822,20.152545928955078,45.8452262878418,34.49079132080078
2023-02-27,21.875383377075195,62.20881271362305,40.238609313964844,94.1562271118164,218.98606872558594,287.71209716796875,17.550622940063477,19.078744888305664,26.9650936126709,13.648031234741211,31.176902770996094,4.1474199295043945,6.366168975830078,3.72074818611145,20.205883026123047,45.66647720336914,34.434906005859375
2023-02-28,21.7168025970459,62.410606384277344,40.825706481933594,93.50617218017578,214.58282470703125,286.27252197265625,18.048215866088867,19.430967330932617,26.974082946777344,13.61192512512207,31.08788299560547,4.195758819580078,6.467806339263916,3.72074818611145,20.028095245361328,45.384239196777344,34.388336181640625
2023-03-01,21.470123291015625,61.9703254699707,41.74699020385742,91.9831771850586,215.73190307617188,282.93927001953125,18.655445098876953,19.0102596282959,26.4166202545166,13.756348609924316,31.176902770996094,4.321437835693359,6.5232439041137695,3.688791036605835,19.61917495727539,45.393646240234375,34.248626708984375
2023-03-02,20.888656616210938,61.11726760864258,43.39988708496094,90.1444320678711,215.2683868408203,281.9248046875,19.44821548461914,18.961336135864258,25.922094345092773,13.67510986328125,30.95929718017578,4.543793201446533,6.569443225860596,3.688791036605835,19.23692512512207,44.97028732299805,34.19203186035156
2023-03-03,21.012001037597656,61.337406158447266,43.643760681152344,90.77593231201172,215.60635375976562,283.1034851074219,19.195201873779297,18.746089935302734,26.209815979003906,13.584845542907715,31.414287567138672,4.601799964904785,6.652599811553955,3.7344446182250977,19.316930770874023,45.20549011230469,34.408973693847656
2023-03-06,21.32035255432129,61.88776779174805,43.70698547363281,91.56527709960938,218.31016540527344,284.533447265625,18.722915649414062,19.147232055664062,26.506532669067383,13.750627517700195,32.02754211425781,4.563128471374512,6.597161769866943,3.725313663482666,19.636953353881836,46.296817779541016,34.852291107177734
2023-03-07,21.584651947021484,62.410606384277344,43.291507720947266,91.84387969970703,222.867919921875,286.8522033691406,18.992794036865234,19.274425506591797,26.713333129882812,14.063770294189453,32.36383819580078,4.4761199951171875,6.772716999053955,3.74357533454895,19.885862350463867,47.02123260498047,35.229576110839844
2023-03-08,21.43488311767578,61.77769470214844,43.020538330078125,91.38883972167969,225.2723388671875,287.0454406738281,18.722915649414062,19.313560485839844,26.47955894470215,14.137450218200684,32.17591094970703,4.379444122314453,6.763477325439453,3.761836528778076,19.654733657836914,46.98360061645508,35.022071838378906
2023-03-09,21.575841903686523,62.63825988769531,43.321468353271484,91.67672729492188,223.33143615722656,282.208984375,18.647010803222656,19.186368942260742,26.87517738342285,14.091401100158691,31.800046920776367,4.402388095855713,6.837395191192627,3.780097484588623,19.894750595092773,47.32228469848633,35.05979537963867
2023-03-10,21.012001037597656,62.87159729003906,41.85231399536133,88.69574737548828,221.81539916992188,277.885986328125,18.140987396240234,18.86349868774414,26.074949264526367,13.833518981933594,31.592329025268555,4.254986763000488,6.652599811553955,3.761836528778076,19.370267868041992,46.98360061645508,35.088096618652344
2023-03-13,20.606735229492188,61.78889465332031,42.61479187011719,88.33356475830078,218.5805206298828,275.1465148925781,18.351831436157227,18.72652244567871,25.661346435546875,13.465115547180176,30.761472702026367,4.21567964553833,6.689558982849121,3.725313663482666,19.10358238220215,46.56964874267578,34.71080780029297
2023-03-14,20.298385620117188,62.05023956298828,41.87091064453125,88.48214721679688,216.18576049804688,271.16351318359375,18.090383529663086,18.746089935302734,25.26572608947754,12.9677734375,30.454851150512695,4.0879316329956055,6.569443225860596,3.6979222297668457,19.032466888427734,45.98635482788086,34.32407760620117
2023-03-15,20.51863670349121,62.11557388305664,42.36372756958008,88.59358978271484,219.01507568359375,275.99163818359375,18.326528549194336,18.648250579833984,25.454544067382812,13.271703720092773,30.93951416015625,4.127238750457764,6.624881267547607,3.7161834239959717,19.24581527709961,45.98635482788086,34.55988693237305
2023-03-16,20.016460418701172,61.66756057739258,40.34596252441406,88.50071716308594,222.3368377685547,281.0238037109375,17.74460220336914,18.804794311523438,25.013967514038086,12.976983070373535,31.30548858642578,3.930703639984131,6.3014912605285645,3.74357533454895,18.836898803710938,45.93931198120117,34.55988693237305
2023-03-17,20.09575080871582,62.65692901611328,40.34596252441406,89.56866455078125,221.08151245117188,279.06146240234375,18.065082550048828,18.569976806640625,25.42757225036621,13.244073867797852,31.08788299560547,4.0781049728393555,6.403128147125244,3.761836528778076,18.881343841552734,46.18391799926758,34.95604705810547
2023-03-20,19.81382942199707,62.14357376098633,39.946128845214844,89.22508239746094,217.57626342773438,276.7688293457031,17.542190551757812,18.041645050048828,25.04993438720703,12.617789268493652,30.632888793945312,3.95035719871521,6.227572917938232,3.780097484588623,18.774669647216797,45.393646240234375,34.380672454833984
2023-03-21,20.042892456054688,61.55554962158203,40.476139068603516,89.63367462158203,220.30848693847656,276.8562316894531,17.516889572143555,18.149269104003906,25.18480110168457,12.774360656738281,30.969188690185547,4.009317874908447,6.2552924156188965,3.761836528778076,19.041357040405273,46.052207946777344,34.44669723510742
2023-03-22,20.13099479675293,61.462215423583984,40.76439666748047,90.2094497680664,222.34063720703125,279.29461669921875,17.736167907714844,18.110132217407227,25.220767974853516,13.16118335723877,31.67146110534668,4.0879316329956055,6.458565711975098,3.807490110397339,19.05024528503418,46.56964874267578,35.2012825012207
2023-03-23,20.051700592041016,61.44355773925781,40.457542419433594,90.10729217529297,217.20677185058594,279.9552001953125,17.14580535888672,18.07099723815918,24.843130111694336,12.949352264404297,31.30548858642578,3.999490976333618,6.37540864944458,3.825751543045044,18.961349487304688,46.663726806640625,35.248443603515625
2023-03-24,19.840261459350586,61.042205810546875,40.578426361083984,89.00218963623047,219.6375732421875,280.2563781738281,17.13736915588379,18.051427841186523,24.438520431518555,12.912510871887207,31.196687698364258,4.0486249923706055,6.32921028137207,3.807490110397339,18.845787048339844,46.663726806640625,35.33333206176758
2023-03-27,19.769779205322266,61.20087814331055,40.4947395324707,88.2871322631836,223.7991180419922,280.6935119628906,17.13736915588379,18.433002471923828,24.64531898498535,13.032241821289062,31.71102523803711,4.0486249923706055,6.227572917938232,3.844012975692749,18.872453689575195,46.44734191894531,35.41822814941406
2023-03-28,19.945981979370117,60.304840087890625,41.28511047363281,89.20649719238281,223.9352569580078,276.8659362792969,17.339780807495117,18.50149154663086,24.870105743408203,13.16118335723877,31.86928367614746,4.117412090301514,6.42160701751709,3.825751543045044,19.139142990112305,46.64491271972656,35.42766189575195
2023-03-29,19.96360206604004,60.48218536376953,41.843013763427734,89.46652221679688,223.26434326171875,275.4573669433594,17.845806121826172,18.344947814941406,24.312641143798828,13.198023796081543,31.463747024536133,4.156719207763672,6.458565711975098,3.844012975692749,18.99690818786621,47.06827163696289,35.635162353515625
2023-03-30,20.14861297607422,60.687522888183594,42.84724807739258,90.77593231201172,224.65475463867188,277.3516845703125,18.225322723388672,18.25689125061035,24.87909698486328,13.382224082946777,31.829715728759766,4.245160102844238,6.449326038360596,3.8348820209503174,19.281373977661133,46.81425476074219,35.889835357666016
2023-03-31,20.201473236083984,60.687522888183594,43.916568756103516,91.30525970458984,230.13865661621094,280.0717468261719,18.967493057250977,18.384082794189453,24.924053192138672,13.437485694885254,32.03742980957031,4.2942938804626465,6.37540864944458,3.8531429767608643,19.25470542907715,47.275245666503906,35.748355865478516
2023-04-03,20.45696449279785,61.592891693115234,43.674808502197266,92.18746948242188,231.12069702148438,282.6072998046875,18.579540252685547,18.814577102661133,25.09488868713379,13.391435623168945,32.48253631591797,4.264813423156738,6.53248405456543,3.8531429767608643,19.459163665771484,48.15019607543945,36.01245880126953
2023-04-04,20.50101661682129,62.628929138183594,42.71706771850586,91.91817474365234,235.5447540283203,283.15130615234375,18.453035354614258,19.000473022460938,25.238750457763672,13.538795471191406,32.18579864501953,4.2844672203063965,6.652599811553955,3.880535125732422,19.37915802001953,48.45124816894531,36.238834381103516
2023-04-05,20.527446746826172,63.2542839050293,42.06617736816406,91.9924545288086,236.2156524658203,285.22052001953125,18.20845603942871,18.785226821899414,25.211776733398438,13.732207298278809,32.49242401123047,4.19602632522583,6.615641117095947,3.8896660804748535,19.361379623413086,48.338356018066406,36.314292907714844
2023-04-06,20.43053436279297,65.27969360351562,41.88950729370117,91.94602966308594,239.5798797607422,291.61273193359375,18.19158935546875,18.45256996154785,25.067914962768555,13.667737007141113,32.769378662109375,4.117412090301514,6.597161769866943,3.898796796798706,19.35249137878418,48.15019607543945,36.814205169677734
2023-04-11,20.756505966186523,65.22367858886719,42.7542610168457,92.64253234863281,240.9605712890625,293.1379089355469,18.714481353759766,18.72652244567871,25.400596618652344,13.805887222290039,32.88806915283203,4.19602632522583,6.671079635620117,3.917057991027832,19.690290451049805,48.808753967285156,37.1631965637207
2023-04-12,20.80055809020996,65.47570037841797,43.55392837524414,92.15034484863281,241.31060791015625,295.2168273925781,19.018095016479492,18.785226821899414,25.27471923828125,13.824308395385742,33.095787048339844,4.3041205406188965,6.671079635620117,3.898796796798706,19.663623809814453,49.01572799682617,37.26694869995117
2023-04-13,20.941518783569336,65.22367858886719,43.14479446411133,91.21239471435547,243.4594268798828,293.5556335449219,18.672311782836914,19.039608001708984,25.29269790649414,13.805887222290039,32.99687576293945,4.264813423156738,6.698799133300781,3.880535125732422,19.636953353881836,48.68645095825195,36.851932525634766
2023-04-14,21.126529693603516,65.72769927978516,43.19129180908203,92.03889465332031,241.2036590576172,292.79791259765625,18.916893005371094,18.76565933227539,25.589412689208984,13.805887222290039,33.05622482299805,4.363080978393555,6.754237174987793,3.898796796798706,19.779186248779297,48.592369079589844,37.219791412353516
2023-04-17,21.329160690307617,65.60637664794922,43.340065002441406,92.62394714355469,241.7287139892578,293.2447509765625,18.98436164855957,19.000473022460938,25.77823257446289,13.667737007141113,33.24414825439453,4.382734775543213,6.763477325439453,3.898796796798706,19.788076400756836,49.00632095336914,37.059444427490234
2023-04-18,21.32035255432129,63.97297286987305,43.312171936035156,92.30821228027344,240.60081481933594,291.6709899902344,19.043397903442383,18.775440216064453,25.859155654907227,13.640107154846191,32.99687576293945,4.353254318237305,6.634120941162109,3.8896660804748535,19.805856704711914,48.82756805419922,36.3614501953125
2023-04-19,21.267492294311523,63.93563461303711,43.95376205444336,92.28034210205078,241.09669494628906,291.1464538574219,19.077133178710938,18.472139358520508,25.72428321838379,13.713787078857422,32.59133529663086,4.422041416168213,6.5786824226379395,3.898796796798706,19.76140785217285,48.545326232910156,36.29542541503906
2023-04-20,21.54941177368164,64.30899047851562,42.82864761352539,93.71975708007812,241.37867736816406,291.31158447265625,18.908456802368164,18.76565933227539,26.16486167907715,13.897988319396973,32.868289947509766,4.382734775543213,6.550963401794434,3.9079275131225586,20.06365203857422,48.865203857421875,36.55952835083008
2023-04-21,21.43488311767578,64.5423355102539,41.86161422729492,92.67967224121094,242.5162811279297,293.1379089355469,18.12411880493164,18.687387466430664,25.868144989013672,13.861148834228516,33.19469451904297,4.372907638549805,6.615641117095947,3.917057991027832,19.81474494934082,48.949867248535156,36.49350357055664
2023-04-24,21.337970733642578,64.49565887451172,41.07123947143555,92.9675521850586,244.57760620117188,295.6540222167969,17.508455276489258,18.93198585510254,25.88612937927246,13.934828758239746,33.8771858215332,4.0486249923706055,6.5602030754089355,3.9261884689331055,19.779186248779297,49.2885627746582,36.78590393066406
2023-04-26,21.329160690307617,64.4489974975586,40.913169860839844,92.76324462890625,244.0817413330078,296.99462890625,17.424116134643555,19.0102596282959,25.931087493896484,14.036139488220215,33.82773208618164,4.0879316329956055,6.587922096252441,3.953580856323242,19.8325252532959,49.52376174926758,36.965118408203125
2023-04-27,21.24987030029297,64.05696868896484,41.22002410888672,92.02960968017578,242.34127807617188,295.32373046875,17.592792510986328,18.853713989257812,25.83218002319336,13.97166919708252,33.36284255981445,4.0682783126831055,6.550963401794434,3.9718422889709473,19.788076400756836,49.25093078613281,36.936824798583984
2023-04-28,21.452503204345703,63.90763854980469,41.28511047363281,92.27104949951172,239.813232421875,292.00128173828125,17.660261154174805,18.89284896850586,25.931087493896484,14.119029998779297,33.34306335449219,4.166545867919922,6.53248405456543,3.990103244781494,19.974756240844727,48.89342498779297,36.62556076049805
2023-05-01,21.602275848388672,63.80497360229492,41.080543518066406,93.27400207519531,239.52154541015625,293.79852294921875,17.668699264526367,19.12766456604004,26.245784759521484,14.247971534729004,35.53889846801758,4.137065410614014,6.680319786071777,3.999234199523926,20.05476188659668,48.97809982299805,36.691585540771484
2023-05-02,21.514175415039062,63.56229019165039,40.569129943847656,92.95825958251953,238.88954162597656,293.09906005859375,17.575923919677734,18.853713989257812,26.155868530273438,14.192710876464844,34.440982818603516,4.0879316329956055,6.6064019203186035,3.9079275131225586,20.045869827270508,48.31953811645508,36.38975524902344
2023-05-03,21.170581817626953,63.926300048828125,40.2343864440918,91.27739715576172,237.67413330078125,291.0395202636719,16.859058380126953,18.658035278320312,25.67033576965332,14.045350074768066,34.94542694091797,4.009317874908447,6.440086841583252,3.935319662094116,19.699180603027344,48.39480209350586,36.74817657470703
2023-05-04,20.668407440185547,64.66366577148438,40.885276794433594,88.92790985107422,238.80201721191406,291.5350036621094,17.103635787963867,18.990692138671875,24.024917602539062,14.045350074768066,34.876190185546875,4.0486249923706055,6.5602030754089355,3.953580856323242,18.890235900878906,48.5077018737793,36.66328430175781
2023-05-05,20.96794891357422,64.5423355102539,40.95966339111328,89.27151489257812,238.7923126220703,292.4578857421875,17.078332901000977,19.56794548034668,23.899038314819336,14.137450218200684,34.3025016784668,4.0584516525268555,6.615641117095947,3.953580856323242,18.979129791259766,48.46065902709961,36.861366271972656
2023-05-08,20.9943790435791,65.08367919921875,41.58266067504883,90.19087219238281,237.1490936279297,292.671630859375,17.407249450683594,19.52880859375,24.36659049987793,14.238761901855469,34.005775451660156,4.127238750457764,6.744997501373291,3.953580856323242,19.325820922851562,48.45124816894531,36.446346282958984
2023-05-09,21.14415168762207,65.06500244140625,41.350196838378906,90.39517974853516,236.31288146972656,291.26300048828125,17.356647491455078,19.391830444335938,24.600364685058594,14.091401100158691,33.96620559692383,4.107585430145264,6.717278003692627,3.953580856323242,19.35249137878418,48.31013107299805,36.3614501953125
2023-05-10,21.241060256958008,65.20502471923828,41.331600189208984,90.8687973022461,238.1505584716797,294.54656982421875,17.39881706237793,19.36248207092285,24.35000228881836,14.008508682250977,34.019691467285156,4.0781049728393555,6.652599811553955,3.935319662094116,19.290264129638672,48.31013107299805,36.38975524902344
2023-05-11,21.417261123657227,63.57162857055664,40.913169860839844,91.33311462402344,238.89926147460938,293.38079833984375,17.05303382873535,19.538591384887695,24.452003479003906,13.962458610534668,34.31680679321289,3.989664316177368,6.634120941162109,3.9444501399993896,19.409677505493164,48.26308822631836,36.38031768798828
2023-05-12,21.584651947021484,63.97297286987305,40.429649353027344,91.89958953857422,240.73695373535156,297.6163024902344,16.951828002929688,19.7244873046875,24.489091873168945,13.455904960632324,34.84170150756836,3.95035719871521,6.5786824226379395,3.9444501399993896,19.372934341430664,48.630001068115234,36.4652099609375
2023-05-15,21.438873291015625,64.16898345947266,40.7736930847168,91.472412109375,241.74815368652344,299.02496337890625,17.187971115112305,19.94951820373535,24.53545379638672,13.603267669677734,34.67333984375,3.970010757446289,6.624881267547607,3.9718422889709473,19.409677505493164,48.761714935302734,36.62556076049805
2023-05-16,21.44798469543457,63.23561477661133,40.98755645751953,90.62733459472656,241.4564666748047,295.5179748535156,17.120502471923828,19.7929744720459,24.53545379638672,13.492744445800781,34.237571716308594,3.989664316177368,6.634120941162109,3.962711811065674,19.409677505493164,48.498287200927734,36.09735107421875
2023-05-17,21.48442840576172,63.32894515991211,40.65281295776367,90.2094497680664,239.365966796875,295.53741455078125,17.078332901000977,19.60708236694336,24.28509521484375,13.5111665725708,33.940452575683594,3.930703639984131,6.587922096252441,3.9718422889709473,19.21677589416504,47.98085021972656,35.95586395263672
2023-05-18,21.53909683227539,63.42228698730469,41.13633346557617,91.00808715820312,240.16326904296875,294.1773681640625,17.314477920532227,19.704919815063477,24.479820251464844,13.474325180053711,33.643341064453125,3.989664316177368,6.698799133300781,3.953580856323242,19.25351905822754,48.197235107421875,35.9370002746582
2023-05-19,21.83976936340332,63.36628723144531,41.06194305419922,92.67967224121094,241.12588500976562,295.7608642578125,17.306045532226562,19.832111358642578,24.850727081298828,13.437485694885254,33.366031646728516,3.989664316177368,6.689558982849121,3.990103244781494,19.501535415649414,48.14078140258789,36.07848358154297
2023-05-22,21.675765991210938,63.74897003173828,41.09914016723633,91.84387969970703,238.18946838378906,298.47125244140625,17.339780807495117,19.685352325439453,24.637454986572266,13.57563591003418,33.5542106628418,3.960184335708618,6.818915367126465,3.962711811065674,19.34537696838379,47.83972930908203,36.00302505493164
