Date,AAPL,AMGN,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WBA,WMT
2023-05-11,172.0153,218.0838,144.3233,201.84,203.891,43.6597,143.7849,91.1835,304.18,273.4525,113.306,28.2835,151.3317,129.5331,60.0895,281.4435,111.126,305.255,118.3646,33.997,147.8561,175.7234,473.752,227.9576,32.7903,27.2353,49.9337
2023-05-12,171.0834,218.7034,144.2647,200.7,203.4153,43.9798,144.1531,90.8675,303.0229,276.0948,115.1242,28.3717,151.1343,127.6764,60.3248,282.7323,110.7384,304.1329,116.418,33.7889,149.3596,175.0313,476.1461,228.3227,32.7816,27.1479,49.9174
2023-05-15,170.5877,219.2479,146.2834,202.77,205.1142,44.347,144.6869,91.7268,305.4604,274.2604,115.6115,29.2047,149.9781,128.7523,60.1648,282.5032,110.0105,304.6152,116.05,33.617,149.4075,175.7234,471.9103,229.7339,32.0664,27.5236,49.5294
2023-05-16,170.5877,213.9435,144.7329,200.87,201.1437,44.1775,141.2906,89.8698,304.2653,268.3577,115.7052,28.6363,149.7807,127.8859,59.4873,280.8324,109.7364,306.8595,112.8057,33.4813,149.149,174.4738,464.9896,227.4248,31.4386,27.3925,48.8445
2023-05-17,171.2023,213.2516,148.3217,206.87,205.9005,44.846,143.3155,91.6379,313.1521,277.9199,117.8139,28.2933,149.4517,131.8181,59.4215,280.1736,108.4885,309.7599,113.2899,33.2461,148.5169,174.6371,469.9232,229.576,31.5519,27.9954,48.763
2023-05-18,173.542,212.5029,149.6772,207.24,208.444,45.3827,143.1389,92.6159,312.5831,280.5528,118.2263,29.0871,148.9723,132.8177,59.0921,280.7369,107.77,314.2188,115.1203,33.0018,146.0748,176.2328,464.5147,230.5134,31.5083,27.9067,49.3956
2023-05-19,173.6511,211.7353,149.1604,205.49,208.5022,46.2583,144.2728,90.2353,309.33,276.4846,119.2666,29.3321,149.3765,132.5131,59.1203,282.169,109.1786,314.0412,111.14,33.2642,146.6877,176.5981,464.1172,230.2272,31.4386,27.7471,48.8869
2023-05-22,172.6993,212.2755,151.657,205.91,207.9974,45.9665,141.6797,90.6995,308.1635,276.2755,119.4915,29.6751,148.5714,131.4182,57.8783,276.2498,108.2332,316.8429,106.7044,35.0554,142.8474,174.0797,465.8619,228.2241,31.3601,27.6672,48.4564
2023-05-23,170.0821,212.702,148.78,202.6,206.4927,46.0512,145.7785,88.7239,306.8831,280.3437,120.1288,28.9205,148.5146,130.0471,57.7748,273.4046,107.0799,311.0028,105.3486,35.8606,141.3055,172.359,464.7182,221.6126,31.6042,28.0309,48.3651
2023-05-24,170.3596,209.7452,146.9856,199.27,203.5707,45.5804,146.1688,87.9831,303.317,276.6937,117.7858,28.4207,148.3725,128.857,57.2855,272.975,107.3919,309.6118,104.874,34.9469,140.1372,169.1677,466.0654,219.3134,31.2816,27.3124,48.1434
2023-05-25,171.4998,206.087,147.3367,200.87,203.8425,46.1642,143.6501,87.0644,307.177,272.559,118.798,26.8527,146.2416,129.1712,56.8432,272.5931,106.1629,321.5189,104.0896,34.2231,139.237,166.9377,463.0316,220.4285,30.3659,26.585,47.664
2023-05-26,173.9187,205.5847,153.3441,203.63,205.6093,46.9457,143.204,87.2126,314.8878,278.3381,120.7942,28.4207,146.1848,130.3804,56.7021,273.0896,105.0002,328.3948,104.1187,34.0151,139.2465,165.6112,466.7343,222.0369,30.5229,26.6205,47.7488
2023-05-30,175.7726,207.1011,154.095,204.69,203.7648,47.2375,142.3117,86.7483,313.7686,277.9294,121.3471,29.3909,146.2037,130.8755,56.2504,272.0203,103.204,326.7374,103.1599,33.4813,137.1205,166.5724,465.1155,218.7114,30.4357,26.5495,47.6314
2023-05-31,175.7231,209.1102,154.6314,205.7,199.7361,46.7668,139.9882,86.8866,309.5351,271.3619,120.513,30.812,146.8572,129.2093,56.1375,272.2017,104.3762,323.9555,101.9396,34.395,136.4693,162.6794,472.2787,218.1095,31.0723,26.9398,47.8955
2023-06-01,178.5386,203.0639,158.6883,207.96,202.9591,46.8327,141.4195,87.5089,302.3677,276.0912,121.6657,30.5082,146.3647,130.9897,56.4574,274.8367,104.8678,328.0889,100.3611,34.395,137.8675,164.6595,478.4724,223.5072,31.1508,26.8955,48.0716
2023-06-02,179.3912,206.6651,164.3836,213.32,220.0059,47.0963,145.2301,89.6623,309.2961,283.3193,124.1024,30.6846,148.6662,133.7413,57.549,278.2536,106.3709,330.8708,104.7237,34.7026,140.3191,168.3411,484.2397,225.767,30.1566,27.6672,48.5315
2023-06-05,178.033,210.2759,163.2816,208.78,215.9674,47.2752,144.533,89.8895,307.5378,280.6004,124.3086,29.2635,149.9448,132.4274,57.1632,276.8331,106.9287,331.4035,102.2169,34.9649,139.7637,167.6105,482.8924,223.7737,30.0519,27.7204,48.851
2023-06-06,177.6662,209.6504,167.5628,207.29,220.0544,46.8986,144.7933,91.0354,312.3065,283.3767,124.3555,30.3416,149.8122,132.6654,56.7491,273.0995,103.9981,329.1741,103.1788,34.7116,138.3751,168.1681,472.5985,225.2045,30.2612,27.9688,48.8445
2023-06-07,176.2882,209.6788,167.2995,211.93,228.6651,46.8703,148.5481,91.391,320.8595,288.8336,125.9393,30.6552,150.1342,133.9508,56.6645,270.5657,102.6746,319.0132,104.0533,35.1821,138.672,168.9659,467.3255,222.2935,30.7496,28.3236,48.9163
2023-06-08,179.0145,209.2144,166.8997,218.11,227.5973,46.7762,147.9997,91.4009,320.5919,288.2496,125.9675,31.1844,151.7821,133.9888,56.8056,274.2897,104.2911,320.8678,103.1885,35.363,140.2425,169.0916,475.1769,220.1028,30.8979,28.2527,49.6239
2023-06-09,179.4011,207.319,167.4653,217.31,228.1603,46.7574,147.6466,90.8082,321.1176,284.6692,126.8016,30.714,151.5453,134.2554,56.8997,275.259,104.6598,322.3771,102.8582,35.2544,140.3574,169.7586,478.4627,220.6061,30.9327,27.8712,49.9239
2023-06-12,182.2067,205.9922,169.3378,221.56,230.9464,47.5294,146.2245,92.0034,324.4336,288.0294,127.8512,32.4094,151.4412,134.2459,56.655,276.9675,103.8563,327.3688,103.8007,36.0958,139.2561,168.9562,477.4644,223.1816,31.0548,28.0664,50.2533
2023-06-13,181.7309,210.3801,170.8006,220.38,238.266,47.8307,147.3213,92.7048,327.3102,287.2827,128.957,33.2326,152.2367,135.2171,56.8809,276.9482,103.9792,329.7758,103.7521,36.4395,138.9209,170.2613,476.2237,220.4482,30.9415,28.3414,50.6446
2023-06-14,182.3653,210.6549,170.1472,216.9,236.208,47.9814,146.0015,91.3218,323.4111,286.9285,128.5822,34.8693,153.0134,134.7124,57.2667,276.8427,103.4082,332.7847,109.6597,35.6073,140.2234,167.7768,445.7393,220.4877,31.1595,27.9511,51.1566
2023-06-15,184.4076,216.4928,169.5035,219.41,240.4309,48.8947,147.1075,91.8059,324.6726,289.14,129.7068,35.1045,155.0685,136.2358,58.0536,280.845,104.1124,343.3993,109.2224,35.9601,142.1675,170.1163,453.438,223.1816,31.7787,28.4035,51.4371
2023-06-16,183.327,217.649,167.9432,219.99,238.101,49.0265,146.1595,90.2056,323.306,287.5699,128.8446,35.6435,155.5421,136.3976,58.4708,281.8912,104.0363,337.7073,110.369,36.2405,143.2113,170.8703,446.2357,225.8854,31.7961,28.9801,50.7196
2023-06-20,183.4162,216.6349,165.2126,212.37,234.1014,48.5369,142.8322,88.6548,316.0526,288.556,127.4201,34.3008,155.4474,135.7026,58.082,281.2578,104.9023,333.4851,106.4338,35.5892,141.8897,169.7199,456.8445,223.4776,31.2292,28.7317,50.2729
2023-06-21,182.3753,215.166,163.7595,212.08,234.4218,47.8778,143.9475,87.5583,310.6532,287.8763,125.2927,32.2428,155.2106,135.5027,58.2432,282.6783,105.7873,329.0557,106.8613,35.1911,143.1156,169.4589,464.0077,224.2473,31.2467,27.9954,50.3707
2023-06-22,185.3891,217.649,164.091,205.61,230.4028,48.132,141.8656,87.4102,305.4066,288.3358,122.9309,32.0566,156.8586,132.894,58.6414,281.5073,108.2236,335.1226,107.3277,35.0373,143.604,169.1882,466.2462,225.3723,31.2641,28.2882,50.7914
2023-06-23,185.0718,215.2323,163.9058,205.41,227.5875,47.3882,140.6667,87.0249,300.7527,287.9816,121.3003,32.3408,156.726,132.1989,58.0252,278.2536,109.0611,330.4959,106.4144,34.6483,142.177,167.9411,464.2511,226.5169,30.9676,27.8535,50.6968
2023-06-26,183.674,212.9768,162.9695,205.58,230.0242,47.2752,143.1389,87.6176,298.5068,294.7597,123.0903,32.674,154.9738,132.5226,58.0441,277.4666,107.6145,324.1627,108.5714,33.3727,142.3207,166.6554,466.256,223.3099,31.4909,28.022,50.5631
2023-06-27,186.4399,210.9677,164.0228,209.43,233.6549,47.8872,142.6928,87.9732,299.5485,300.3602,124.0275,33.4188,154.6518,132.5322,57.9209,279.5877,107.8429,330.0521,110.3884,32.9476,143.671,166.8487,469.6624,224.3361,31.8746,25.4052,50.3805
2023-06-28,187.6197,209.7357,165.5734,210.72,234.8004,47.8966,143.9847,87.746,299.7492,293.4385,123.4839,32.8994,154.3393,131.9514,57.3804,280.01,107.0055,331.3148,109.8249,32.83,143.6423,162.7691,461.7692,224.9479,32.1101,25.7955,50.6544
2023-06-29,187.9567,209.5935,167.8164,211.83,237.1011,48.2168,145.2115,87.8645,308.761,294.6926,125.6394,32.2526,155.419,136.5595,56.9064,282.6303,108.0523,330.5256,110.1552,32.6762,143.0581,165.302,463.706,231.2239,32.2583,25.1657,50.312
2023-06-30,192.299,210.4085,169.8839,211.16,238.8582,48.7158,146.2432,88.1905,308.2354,297.3923,125.4051,32.772,156.7639,138.4733,57.096,286.4119,109.8129,335.9414,107.2403,33.1828,145.3182,167.8831,467.7938,234.3421,32.4327,25.2722,51.2577
2023-07-03,190.802,213.2422,171.0931,210.92,240.1008,48.7911,146.113,89.3956,312.1248,296.7988,125.2739,32.9484,154.7087,139.5872,57.4373,282.9854,108.8041,333.4259,106.016,33.1556,146.0461,167.3321,465.1075,234.8257,32.5112,25.7423,51.5904
2023-07-05,189.6817,214.0667,171.2199,213.31,237.6739,48.867,145.2766,88.6943,305.8558,297.5455,125.8081,31.8606,154.1972,138.6573,57.864,284.9626,108.2046,333.5837,104.063,32.9837,145.7971,166.8487,458.6255,236.2861,32.6856,25.9552,51.561
2023-07-06,190.1576,211.3183,167.2763,212.62,233.5481,48.4875,142.0887,87.6571,299.1185,289.14,123.8588,31.3314,153.0512,137.2865,57.4184,283.0622,106.3488,336.6616,102.1197,32.2329,145.5576,165.2246,456.8152,235.7237,32.3804,25.8221,51.2349
2023-07-07,189.0374,207.2148,166.1607,212.1,238.0136,48.3737,143.3341,87.5583,301.1923,289.8963,123.7838,31.2138,150.8256,138.3697,56.6599,280.3556,103.7317,332.6662,101.4979,32.1424,142.5026,165.94,449.2432,233.3258,31.8682,25.8133,50.0544
2023-07-10,186.9852,212.9768,168.0298,213.31,241.5375,48.7626,144.2914,87.0249,302.4346,297.0477,124.5523,32.086,151.0718,139.1462,56.2332,282.6494,104.6453,327.3491,102.7804,32.2781,142.5601,163.4459,450.6739,235.0132,31.1936,26.4253,50.5077
2023-07-11,186.4597,212.1523,170.897,218.76,245.4594,49.4457,146.9588,88.398,306.649,300.2836,125.9956,32.6348,150.2383,141.3223,56.4323,282.8893,103.4462,327.9804,104.3448,32.5857,141.8131,166.6264,450.5182,237.3716,31.0604,27.1172,50.4327
2023-07-12,188.1352,213.8771,170.5936,217.11,246.1875,48.1365,148.3715,89.0499,311.9242,303.979,124.4961,33.3012,149.7174,142.0221,56.7357,283.7244,102.2757,332.6466,104.7043,32.5586,142.5506,165.4276,439.6272,239.0096,30.945,26.8955,50.5598
2023-07-13,188.8985,215.7536,170.5056,216.85,248.3815,48.886,146.3918,89.366,314.1031,301.1835,125.5082,33.1934,150.4088,142.7123,57.2192,283.3501,101.1813,338.0328,104.782,32.6219,142.6463,162.6241,435.7828,240.0951,30.7497,26.381,50.2631
2023-07-14,189.0473,215.5356,169.6738,213.12,248.1485,47.795,142.7393,87.5386,311.7235,303.0024,125.0209,32.4878,151.4127,143.5751,57.7407,283.0814,102.152,340.578,104.8889,32.8571,143.6997,160.4296,467.3363,239.9471,30.1905,25.902,50.4359
2023-07-17,192.3188,215.9241,171.6309,211.87,249.9347,48.2029,142.6091,84.5159,312.6887,302.5716,125.8081,33.6834,150.6551,147.0358,57.6554,282.8318,100.4675,341.0614,105.6274,32.441,142.6846,162.9818,471.1418,240.7661,27.9268,25.831,50.4979
2023-07-18,192.0611,220.4068,174.2241,211.57,256.0991,48.6109,142.8973,84.9012,322.3121,303.2514,126.8578,33.8108,150.6456,147.3042,57.4278,282.0064,100.8292,354.6355,106.6087,32.7847,142.9528,165.331,486.6363,237.5887,28.6459,26.2391,50.4066
2023-07-19,193.4193,219.914,173.3238,208.6,256.3333,49.7398,143.7709,85.9779,325.4467,305.8554,126.9702,33.7716,150.3425,147.8698,58.4423,282.3039,100.8292,350.2851,106.7642,32.9656,143.9296,164.8863,490.2374,238.2301,30.1549,26.5495,50.4229
2023-07-20,191.4662,221.0323,173.314,213.61,254.7138,49.6829,145.3602,85.158,335.2993,305.482,129.6881,32.7034,159.4726,149.6912,59.1534,285.1833,103.2178,342.186,104.4808,33.2642,145.0966,167.8542,490.763,236.4539,29.862,26.8245,51.3555
2023-07-21,190.2865,222.5391,166.5717,211.8,251.3578,49.9295,147.4886,86.1162,336.3506,306.8031,130.2129,33.3404,161.1868,148.5409,59.2008,283.7244,105.0546,339.1278,105.9674,33.8341,147.3807,167.0711,492.9917,236.0888,30.0751,27.0197,51.6458
2023-07-24,191.0895,223.1077,164.1938,215.87,253.0358,50.3849,150.3976,85.5432,343.0115,311.2452,130.7752,32.9582,162.0297,151.4647,59.2198,283.4365,103.5319,340.4497,105.6856,33.9336,147.8529,169.0239,495.0843,237.5591,30.1638,27.1793,51.9491
2023-07-25,191.952,223.0035,162.9315,214.12,255.6601,50.8498,151.0854,84.5851,338.9691,311.2644,131.5156,33.4188,163.2704,150.3335,59.0207,280.6051,102.3328,346.2404,105.229,33.5265,148.1998,166.3944,497.2741,235.5361,30.3946,27.2237,51.9067
2023-07-26,192.8244,222.9087,164.1547,232.8,252.0114,50.4893,149.9515,84.8123,341.7022,315.5342,132.2091,33.6736,163.583,151.2346,59.7792,280.0197,101.9616,333.2088,106.2006,33.6622,148.354,168.3665,494.4225,233.9672,30.4834,27.3656,52.0926
2023-07-27,191.5555,223.7048,160.0936,233.75,251.9919,50.2806,148.3901,84.3184,338.7875,315.649,133.9898,33.8598,164.5016,149.5666,59.2008,283.3213,100.182,326.254,104.6169,33.1134,146.5904,169.0529,491.7265,231.3423,29.7821,27.1705,51.9034
2023-07-28,194.143,224.008,161.8844,238.69,254.0699,49.4172,147.6559,85.079,337.5643,317.2383,134.4396,36.0943,165.2498,150.4198,59.2388,282.2079,101.2003,333.8008,105.5399,32.9945,150.7344,167.4964,489.4685,232.635,30.2082,26.4342,52.148
2023-07-31,194.7576,221.9041,165.2605,238.85,258.6942,49.3698,152.1077,87.8053,340.0872,319.603,135.1238,35.0555,158.6675,151.4264,58.7173,281.4113,101.4953,331.3839,107.2597,32.9853,150.6284,166.8681,492.8361,234.5888,30.2526,26.585,52.1317
2023-08-01,193.9249,219.9803,166.0139,238.01,281.6007,49.958,150.8437,87.9436,341.8552,317.9085,134.3271,35.0849,159.9556,150.6786,58.5656,279.367,100.1915,331.7981,106.2978,32.5737,150.5802,166.578,491.2496,236.6118,29.6756,26.2302,51.8871
2023-08-02,190.921,218.3597,163.1761,231.38,280.5471,49.8821,148.4551,85.2469,335.5287,314.4907,135.1144,33.703,160.9216,148.9722,58.7457,277.9752,100.5912,323.0775,104.4614,32.3359,150.9078,165.4083,491.308,234.4211,29.578,27.206,51.923
2023-08-03,189.5231,218.6346,162.8434,231.36,274.5766,50.4229,148.3994,84.4468,337.4974,315.7831,135.3768,34.1734,161.613,149.8829,58.4423,279.3189,100.6198,322.2489,105.5593,32.0157,151.303,163.7648,491.3664,235.6052,29.3471,26.8866,51.936
2023-08-04,180.4222,230.5567,161.8648,231.36,269.6889,49.9295,148.0648,85.2469,337.5547,312.509,135.18,34.562,160.0977,149.5666,57.5606,275.4798,99.9251,323.3537,105.7245,32.034,149.6454,163.0398,489.2934,235.8322,28.9566,26.4874,51.636
2023-08-07,177.3092,239.7114,163.3816,238.25,274.7716,50.29,148.6039,85.7704,339.791,315.1321,136.9981,34.6505,163.9429,150.276,58.0157,279.6837,100.9624,325.6523,107.3472,32.6377,151.2259,164.4609,497.0892,238.3189,28.8767,26.5052,52.3371
2023-08-08,178.2511,247.1604,162.3149,238.04,275.9814,50.3375,148.3808,87.0546,332.8147,313.8301,136.7451,34.4439,164.0186,149.4324,57.7597,277.9369,101.2669,321.6471,106.5796,32.6011,151.3897,162.2954,492.3397,236.1282,28.9122,26.1947,52.3893
2023-08-09,176.655,245.7578,160.3089,237.86,277.5813,50.2711,148.576,86.4224,327.4918,314.213,135.0767,33.7161,163.9145,147.4288,57.8924,276.6412,100.9719,317.8787,106.5796,32.7841,151.1969,161.725,488.6899,236.592,29.0365,25.9552,52.4741
2023-08-10,176.4368,248.3545,160.0349,238.26,276.8887,50.6316,149.4775,90.6403,325.3033,315.3523,135.7971,34.1095,163.0621,147.2084,57.7597,276.0365,100.4675,318.5692,105.9383,32.6743,150.4453,161.3867,490.0233,237.4324,29.3116,25.9286,52.4479
2023-08-11,176.4964,248.781,161.7278,235.72,278.2545,51.03,152.5632,87.9337,325.6187,316.9894,135.6739,34.3161,164.6532,148.0616,57.9967,277.0154,102.2471,316.6751,105.0249,32.967,151.3222,161.3093,494.4322,237.3137,29.6135,26.035,52.7556
2023-08-14,178.1543,247.3215,162.5204,236.71,277.5911,51.1154,152.4516,87.7263,322.7612,315.8789,134.5269,35.0931,164.2649,148.3683,57.7218,277.1978,103.6461,319.6642,104.5877,32.9945,150.1369,160.739,497.2741,240.1413,29.791,25.7867,52.3628
2023-08-15,176.1589,252.0979,158.4398,232.26,270.5962,50.6126,147.9997,85.9976,317.4765,317.9755,134.4889,34.198,163.7914,144.5913,57.333,276.7083,103.4082,317.5137,103.5286,32.3725,149.1731,158.0418,493.1475,237.1061,29.5247,25.3697,52.0945
2023-08-16,175.2853,251.1597,157.3145,229.95,267.8061,50.2426,147.4328,85.2963,314.514,318.8275,133.3229,32.9784,163.2704,143.9778,57.3425,273.9249,103.4748,316.7426,103.5092,32.4548,147.6505,159.8689,490.1012,236.5722,29.5336,25.0061,52.1207
2023-08-17,172.734,252.0768,157.1383,224.54,268.4499,51.9218,149.9007,84.8715,312.9945,313.3227,133.3419,32.0441,164.8047,142.4823,57.4658,270.5272,103.6556,313.2628,102.0712,33.397,146.5904,157.9741,480.7577,234.6741,29.3471,24.0924,50.9523
2023-08-18,173.2204,250.1374,156.7958,226.65,267.1134,52.2159,150.9797,84.911,310.5194,313.4089,134.0529,32.2113,163.3651,142.8082,57.7881,270.4121,103.9221,312.8673,101.8379,33.5342,147.0048,157.0654,485.118,235.465,29.4537,23.966,51.6854
2023-08-21,174.5606,249.0674,157.4319,227.22,266.089,52.5954,150.473,84.832,307.7767,310.24,134.8776,32.5949,158.4971,143.2971,57.2951,268.7805,104.3408,318.2057,99.9433,33.8543,146.2627,156.2243,484.3783,236.7403,29.2939,23.8757,51.5479
2023-08-22,175.9405,246.1248,155.6705,230.07,263.6013,52.6143,149.2344,84.7431,304.6518,310.6422,134.1287,32.349,157.2374,140.3253,56.9443,269.0396,102.0473,318.779,98.5829,33.6988,146.3206,154.6196,479.181,237.8377,29.4714,23.966,51.3843
2023-08-23,179.8022,245.8764,156.0228,228.58,266.3622,53.1076,149.4315,84.7826,308.0347,312.1835,135.9488,33.421,155.8262,141.2744,57.1434,270.5369,105.9206,323.2672,95.9498,33.5342,147.689,155.5766,476.3586,239.5481,29.4625,23.966,51.741
2023-08-24,175.0966,245.1694,154.4081,217.31,262.7233,52.4056,148.2022,81.4636,305.7698,308.8327,136.0815,32.0539,156.3566,141.1402,56.9917,270.9976,104.16,316.3175,94.8615,33.0768,147.0048,156.4563,475.0544,236.7502,29.6312,22.8643,51.345
2023-08-25,177.3104,244.9402,154.9268,223.41,265.9037,52.842,149.3095,82.3428,305.9514,309.0912,137.7879,32.703,158.5984,140.9676,57.2572,273.1379,104.8833,319.2932,96.0372,33.278,147.9685,156.263,476.0471,239.815,29.6046,22.8101,51.6494
2023-08-28,178.879,245.1026,155.7781,227.06,268.0792,53.3164,150.3323,83.133,311.5133,312.0112,138.423,33.067,156.7286,141.4565,57.4184,272.2741,103.6651,320.0049,96.8048,33.1225,148.1998,155.4799,478.1494,241.0607,29.7821,22.7288,51.9439
2023-08-29,182.7803,248.0547,156.8056,227.25,273.1912,53.6579,150.0977,83.3701,317.8015,315.3332,138.8306,33.7456,156.7477,142.6069,57.3615,272.1877,104.6739,324.6611,98.8841,33.0677,148.2865,155.9149,479.6579,242.5535,30.7941,23.063,52.3792
2023-08-30,186.2847,246.3732,156.7371,228.85,275.435,53.8951,150.3041,83.2515,316.6258,318.5512,139.2193,33.962,156.1944,142.0317,57.333,272.8115,104.8833,325.0368,99.2048,32.839,148.4504,155.9536,478.3927,243.4334,30.7497,23.1171,52.7556
2023-08-31,186.5031,244.9019,154.6038,224.03,274.2644,54.4073,151.1674,82.6589,315.7875,318.2332,139.1909,34.562,154.2388,140.2774,56.7262,271.2966,103.7127,324.0186,98.8259,32.3633,148.7395,155.8666,463.8422,242.8897,31.0515,22.8553,53.217
2023-09-01,188.0815,245.2554,156.1989,223.4,279.2594,54.8722,154.1701,80.6438,315.4888,320.9116,140.2431,36.0078,153.094,140.7472,56.2332,271.094,104.5311,324.9083,99.791,32.7292,148.9033,156.901,463.5113,245.2921,30.945,21.1576,52.8766
2023-09-05,188.3198,242.6759,156.5708,222.57,274.7522,54.322,156.1969,80.1992,311.9715,315.8053,140.4232,36.1061,153.2848,139.1942,55.7686,269.3763,102.3138,329.7425,97.8022,32.3633,146.9084,155.0546,467.9592,242.5535,30.4479,20.5255,52.4512
2023-09-06,181.5792,237.899,154.6136,217.95,275.9912,54.2271,156.3565,79.9918,309.4468,314.0903,140.3569,36.3717,150.7377,138.9641,55.7307,265.7867,101.3431,329.0801,97.6657,31.4394,146.6193,155.2672,464.1926,243.3642,30.3414,20.4442,52.8439
2023-09-07,176.2681,243.039,153.4198,216.05,274.557,53.8761,156.3659,79.5868,310.2467,316.4219,139.845,37.5519,152.6647,137.7754,55.3041,268.5754,102.723,326.1441,95.4722,31.3571,148.0167,156.2984,471.8522,244.3331,30.0129,19.9024,53.4985
2023-09-08,176.8836,247.8541,154.0558,211.27,275.3863,53.7622,156.9007,80.5845,313.6771,316.7013,139.9966,37.3847,153.1703,137.8808,55.3041,269.4342,103.7793,330.4543,95.2187,31.3297,147.3807,155.5396,469.7418,244.4814,29.6933,19.8573,53.5966
2023-09-11,178.055,250.0419,154.4473,211.01,275.1619,53.9235,153.6634,81.513,312.8388,316.3737,140.6602,37.9552,155.1737,138.4847,55.8255,269.9554,103.3511,334.0824,94.3608,31.0461,149.1346,156.7459,468.3838,244.4122,30.1283,19.3516,53.7832
2023-09-12,175.0173,248.6948,155.1029,210.65,274.9278,53.4966,156.5254,82.6589,318.8614,314.3601,138.6884,38.2208,156.0513,140.287,55.2756,270.872,103.7508,327.9828,93.8831,31.2382,146.5133,158.3413,468.8918,244.4913,30.2171,19.6134,53.8421
2023-09-13,172.9424,245.7522,155.7292,208.4,269.1816,53.3923,155.953,82.4613,322.793,313.9747,138.9254,38.0732,156.4425,140.3541,55.4083,271.8949,102.5993,332.2238,93.7174,31.1742,147.5348,158.6915,468.8332,245.0152,30.0573,19.776,53.8552
2023-09-14,174.4613,250.596,158.3126,209.05,275.6595,53.4776,156.9194,83.4491,332.0341,317.5877,139.6838,38.0339,156.204,143.0766,55.8671,274.7801,103.7107,334.8337,94.7508,31.2382,149.1539,161.4445,472.5069,238.7572,30.2171,20.2997,54.081
2023-09-15,173.7366,249.0865,160.2404,208.11,272.3327,53.1646,156.2345,84.5357,330.078,309.6584,138.3946,37.2569,154.0193,142.6548,55.3701,268.4789,103.0208,326.4505,93.8441,31.165,147.9011,160.316,475.5359,238.3321,29.9952,20.2456,53.8814
2023-09-18,176.6751,251.4081,156.2087,205.12,274.079,53.231,156.9101,83.9825,330.8296,305.6696,137.5414,37.3651,154.9924,142.952,55.7141,267.9868,103.3083,325.3037,93.1129,30.7717,148.46,162.3103,474.9105,241.8813,29.7644,20.0379,53.4821
2023-09-19,177.7671,252.5163,155.9347,204.48,272.84,52.9748,156.8913,80.9401,329.4516,303.1164,138.897,35.7422,154.7348,142.7699,55.5995,268.3824,102.8675,324.8984,92.2453,31.0918,148.0264,162.641,469.6343,240.7937,29.649,19.8934,53.469
2023-09-20,174.2132,259.3473,153.8601,202.37,271.8059,52.6523,156.4128,81.5525,324.4504,299.5034,142.0348,34.1194,155.4122,142.1659,55.8479,267.485,102.8196,317.1083,91.6798,30.7534,147.9011,164.3434,480.8413,239.1131,29.8265,19.7218,53.6425
2023-09-21,172.6645,257.3888,151.3941,199.95,265.3866,50.6031,155.0052,81.7205,318.2254,295.5532,139.7122,34.08,154.2197,141.0539,54.9879,261.7146,102.2639,315.8825,89.2913,30.049,146.6193,164.0224,489.6446,233.9227,29.5513,19.3696,52.9912
2023-09-22,173.5182,255.7551,149.7991,197.71,266.3914,50.8213,156.028,80.2585,315.961,294.5609,139.2667,33.6177,153.1131,139.7022,55.0452,262.6795,101.8902,313.3913,88.5699,29.9027,146.0797,163.2733,494.4908,232.4101,29.5424,19.0716,53.1319
2023-09-25,174.7988,254.9525,149.9459,198.78,267.5719,50.7359,158.3082,80.0214,316.8764,295.2931,138.8591,33.7259,152.8841,140.3924,54.4718,260.3251,101.4111,313.9153,88.3261,30.168,145.193,163.2733,498.575,230.7096,29.4359,19.2703,53.3675
2023-09-26,170.7088,257.0352,147.8811,195.64,262.9379,50.0054,157.4543,79.0732,312.039,291.4874,135.7876,33.2735,151.7012,138.9353,54.0227,258.3372,100.98,308.5769,87.9069,29.6374,143.9016,163.3901,493.8557,227.0417,29.285,19.0807,53.181
2023-09-27,169.1899,256.9779,146.6872,195.46,266.05,50.4703,160.4946,78.925,310.237,290.7937,135.7213,34.0407,149.8791,139.7502,53.4684,254.4003,99.5906,309.2195,87.1758,29.363,141.9935,163.3511,492.1752,226.8935,28.7613,18.9813,52.9257
2023-09-28,169.4481,258.7359,147.0102,190.43,269.4938,51.1154,160.0723,79.1522,313.3688,292.4027,134.214,34.6013,149.6597,141.4853,53.3346,256.282,99.9356,310.0598,87.3805,29.3538,141.0298,163.0593,498.3991,229.0289,28.8944,18.873,53.1941
2023-09-29,169.9643,256.7678,145.9924,191.68,266.3329,51.0016,158.2238,80.061,311.7981,291.1212,133.0006,34.9652,148.5817,139.0216,53.497,254.2073,98.6421,312.1456,93.2202,30.3418,140.5672,158.8666,492.6246,227.3976,28.7701,20.083,52.3399
2023-10-02,172.4858,254.4271,146.2762,187.83,265.0842,51.5992,156.272,80.6734,306.9126,288.8764,133.4746,34.8767,148.0093,137.8233,53.0192,248.7167,98.2588,318.1266,92.1868,31.0461,139.9215,157.8549,502.7665,228.6433,28.1931,20.2456,52.3956
2023-10-03,171.1456,249.3636,141.9412,188.92,262.4013,51.2648,156.638,78.5694,294.983,281.2746,133.0859,35.1029,148.1906,136.8071,52.4458,245.571,97.5114,309.8126,92.7035,31.0095,140.2106,156.5416,497.7835,226.2113,28.3884,20.3629,52.065
