Date,AAPL,AMGN,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UNH,V,VZ,WBA,WMT
2023-01-20,136.285400390625,244.98046875,147.29811096191406,206.75999450683594,241.10247802734375,43.717315673828125,165.04136657714844,102.21723937988281,321.9059143066406,297.25830078125,128.96670532226562,28.17619514465332,157.48406982421875,127.60800170898438,56.102378845214844,254.947998046875,103.21431732177734,235.86843872070312,122.27719116210938,40.00490188598633,136.06748962402344,177.21371459960938,470.1002502441406,220.48362731933594,34.315364837646484,30.94120979309082,45.471466064453125
2023-01-23,139.48817443847656,242.8679656982422,149.63002014160156,209.97000122070312,243.98941040039062,44.39017868041992,164.82240295410156,104.40027618408203,328.78021240234375,297.7112121582031,129.56948852539062,29.188688278198242,157.08273315429688,129.6768798828125,56.24244689941406,255.62208557128906,103.1579818725586,238.18568420410156,123.88990020751953,39.889610290527344,134.2401885986328,178.19859313964844,469.2212829589844,220.3558349609375,33.99795150756836,31.622465133666992,46.15091323852539
2023-01-24,140.89187622070312,241.68605041503906,150.9222869873047,211.97999572753906,248.7301788330078,44.679874420166016,164.97752380371094,104.70649719238281,328.0173645019531,299.7967834472656,129.2315673828125,28.8511905670166,157.08273315429688,130.79159545898438,56.541263580322266,255.87832641601562,101.88117980957031,237.65542602539062,122.47998809814453,39.65016555786133,134.9730224609375,184.78684997558594,474.8136291503906,220.07078552246094,34.67567443847656,30.958454132080078,46.27386474609375
2023-01-25,140.2295684814453,238.7452850341797,152.32144165039062,212.67999267578125,249.53155517578125,44.83875274658203,163.38092041015625,106.80062866210938,329.2416076660156,299.3909912109375,128.56478881835938,28.639049530029297,158.20269775390625,131.42453002929688,56.89610290527344,259.14373779296875,101.94690704345703,236.25135803222656,122.4703369140625,39.969425201416016,134.87782287597656,182.38677978515625,475.682861328125,221.06356811523438,34.59846496582031,31.286149978637695,46.053855895996094
2023-01-26,142.30543518066406,237.2003936767578,151.4567108154297,212.72999572753906,253.08473205566406,45.17517852783203,171.32736206054688,108.36134338378906,334.27020263671875,296.13531494140625,122.80149841308594,29.015119552612305,157.62405395507812,132.23696899414062,56.7840576171875,260.7764587402344,100.3321304321289,243.50750732421875,123.15596771240234,39.60248947143555,134.33534240722656,183.69676208496094,475.66357421875,220.87680053710938,34.54698944091797,31.475872039794922,46.01178741455078
2023-01-27,144.25277709960938,236.0557098388672,167.4204559326172,211.1699981689453,255.4213104248047,45.33404541015625,163.7184600830078,108.20330047607422,333.0743103027344,298.8531188964844,122.74671173095703,27.154062271118164,157.00807189941406,132.5581817626953,56.48523712158203,258.631103515625,98.93328094482422,243.6645965576172,123.15596771240234,39.190799713134766,133.78334045410156,180.4934844970703,469.453125,227.4919891357422,34.864410400390625,32.05364227294922,46.36445999145508
2023-01-30,141.35643005371094,234.13861083984375,167.76052856445312,209.6699981689453,252.48606872558594,45.063045501708984,158.92869567871094,106.27708435058594,336.614990234375,296.5411071777344,123.57784271240234,26.951566696166992,151.19366455078125,131.4340057373047,56.62529754638672,257.14080810546875,99.59984588623047,238.31332397460938,122.0357666015625,38.976009368896484,134.20208740234375,179.68072509765625,469.2020263671875,225.19192504882812,35.21613693237305,31.501739501953125,45.99237823486328
2023-01-31,142.63160705566406,234.8924102783203,169.9661102294922,213.0,243.59356689453125,45.48357009887695,158.76449584960938,107.16610717773438,344.47808837890625,305.9118347167969,123.05724334716797,27.25048828125,152.51893615722656,132.21807861328125,57.26028823852539,253.8279571533203,100.83909606933594,243.32093811035156,122.96284484863281,39.52193832397461,135.5059814453125,182.7501220703125,482.1444396972656,226.28298950195312,35.66224670410156,31.78631591796875,46.54888153076172
2023-02-01,143.7584991455078,229.31793212890625,168.68356323242188,214.75,240.93833923339844,45.39012145996094,156.33770751953125,108.05513000488281,344.3838806152344,309.61102294921875,123.38604736328125,28.03155517578125,153.91888427734375,131.8685302734375,57.26962661743164,252.7552947998047,100.4354019165039,248.1714324951172,125.05841827392578,39.351890563964844,136.27685546875,177.1180877685547,480.0292053222656,226.96119689941406,35.76519012451172,32.0622673034668,46.807716369628906
2023-02-02,149.08656311035156,229.42958068847656,168.2172088623047,209.33999633789062,236.45826721191406,46.09101867675781,154.19369506835938,111.82850646972656,347.9245910644531,320.6520690917969,124.57341766357422,29.11154556274414,154.49754333496094,131.25453186035156,56.28913497924805,249.85064697265625,97.13074493408203,259.8067932128906,124.63349151611328,39.68303680419922,135.3061065673828,173.79049682617188,454.7528381347656,225.64407348632812,35.88529586791992,32.51931381225586,46.46799087524414
2023-02-03,152.72427368164062,228.16392517089844,173.7845916748047,206.00999450683594,239.2197265625,45.44619369506836,154.5951385498047,109.35902404785156,348.3766784667969,312.8289794921875,125.07574462890625,29.236902236938477,153.6295623779297,133.2855682373047,55.86893081665039,250.81890869140625,96.6425552368164,253.67002868652344,123.23323059082031,39.43244171142578,135.72486877441406,174.75625610351562,455.9021911621094,226.204345703125,35.61076354980469,31.984651565551758,45.85002136230469
2023-02-06,149.98611450195312,226.9355010986328,171.47213745117188,206.80999755859375,242.7535400390625,44.45558547973633,154.76849365234375,108.5292739868164,349.17706298828125,310.72454833984375,124.3816146850586,28.002227783203125,152.4629364013672,134.0696563720703,56.18642044067383,254.32156372070312,97.6658706665039,252.1186065673828,121.41771697998047,39.1639518737793,134.57327270507812,177.8448028564453,459.0122375488281,225.52613830566406,35.4134521484375,31.286149978637695,45.516761779785156
2023-02-07,152.87255859375,227.07508850097656,173.629150390625,214.75999450683594,241.05421447753906,44.70791244506836,158.828369140625,110.26779174804688,352.56719970703125,306.8837585449219,124.0710678100586,28.353595733642578,152.5002899169922,135.70394897460938,56.09303665161133,253.77102661132812,99.21492767333984,262.7131652832031,121.03141784667969,39.011810302734375,133.2599334716797,180.73252868652344,460.5961608886719,227.3740692138672,34.78719711303711,31.68283462524414,45.61382293701172
2023-02-08,150.17393493652344,223.53863525390625,173.92063903808594,213.5,240.29144287109375,43.88552474975586,155.09690856933594,110.41596221923828,353.226318359375,302.7221984863281,124.19893646240234,27.56301498413086,152.69625854492188,134.74984741210938,55.76621627807617,249.4804229736328,100.1162109375,261.898193359375,118.69444274902344,39.360843658447266,131.87991333007812,179.18350219726562,466.7197570800781,226.2731475830078,34.7614631652832,31.52761459350586,45.36792755126953
2023-02-09,149.13601684570312,223.35255432128906,174.2801513671875,211.99000549316406,237.7907257080078,43.670589447021484,153.67369079589844,109.01329040527344,346.53094482421875,297.77728271484375,123.66268920898438,27.06523895263672,150.63369750976562,132.65264892578125,55.67283248901367,247.43006896972656,100.1913070678711,258.84454345703125,117.98947143554688,38.78805923461914,130.43331909179688,177.2423858642578,469.14404296875,225.8791961669922,34.15237045288086,30.880842208862305,45.78853988647461
2023-02-10,149.50230407714844,225.67913818359375,174.1635284423828,212.88999938964844,239.1328125,44.1658821105957,156.8942413330078,106.7413558959961,349.6291198730469,298.7115478515625,125.3731689453125,27.133560180664062,151.33364868164062,133.23834228515625,55.67283248901367,249.1007080078125,101.92813873291016,258.3340148925781,118.03775787353516,39.27134704589844,131.58486938476562,178.571533203125,477.3731384277344,223.76173400878906,34.323944091796875,31.518983840942383,46.50034713745117
2023-02-13,152.31396484375,226.75865173339844,176.18450927734375,215.64999389648438,239.59628295898438,44.726600646972656,156.01837158203125,106.34624481201172,352.20928955078125,305.3078308105469,126.9911880493164,27.865583419799805,151.89364624023438,134.6837158203125,56.58795166015625,252.6888427734375,102.84817504882812,266.4050598144531,120.85760498046875,39.36980056762695,133.30751037597656,179.38430786132812,478.4355163574219,225.4163360595703,34.58988571166992,32.001895904541016,47.20891189575195
2023-02-14,151.67042541503906,226.28924560546875,175.88327026367188,218.4499969482422,235.9368896484375,44.57707977294922,157.21356201171875,106.34624481201172,350.09991455078125,300.49505615234375,125.75225067138672,27.953426361083984,151.23098754882812,135.2788543701172,55.64482116699219,253.0780487060547,102.08773040771484,267.23968505859375,121.87158203125,39.12815475463867,132.55563354492188,176.06625366210938,476.0015869140625,225.91859436035156,34.59846496582031,31.69145965576172,47.073028564453125
2023-02-15,153.7791748046875,225.38795471191406,175.54322814941406,217.44000244140625,240.12728881835938,45.27798080444336,155.5568084716797,107.9069595336914,352.5106506347656,302.6277770996094,126.1128158569336,28.158390045166016,148.7390899658203,135.84567260742188,55.64482116699219,253.0305938720703,101.09258270263672,265.1036376953125,123.10769653320312,38.770164489746094,132.2510986328125,177.10853576660156,474.4754943847656,225.45570373535156,34.641357421875,31.909894943237305,47.422462463378906
2023-02-16,152.1753692626953,219.89572143554688,172.8907012939453,212.2100067138672,238.0224609375,47.65168380737305,153.31103515625,104.53857421875,348.612060546875,303.1468200683594,124.81841278076172,27.523975372314453,147.6844940185547,133.97520446777344,55.29931640625,252.33763122558594,99.9941635131836,258.0459289550781,120.11400604248047,38.439029693603516,130.51893615722656,175.04312133789062,470.7087707519531,222.4124755859375,34.178104400634766,31.735139846801758,46.67829132080078
2023-02-17,151.02691650390625,225.81980895996094,172.2688751220703,211.66000366210938,239.24868774414062,47.44609069824219,149.88717651367188,103.9360122680664,347.0111999511719,300.0421447753906,124.83690643310547,26.948118209838867,150.7677001953125,134.37196350097656,56.13972473144531,256.2865295410156,102.82002258300781,254.01992797851562,120.55823516845703,38.67171859741211,133.25039672851562,177.61532592773438,482.0382385253906,220.17681884765625,34.50409698486328,32.11960220336914,47.380393981933594
2023-02-21,146.99754333496094,223.66986083984375,168.5572509765625,205.52000427246094,232.4127197265625,46.43679428100586,148.18441772460938,100.84420013427734,340.06158447265625,278.8565979003906,121.77654266357422,25.435272216796875,148.5210723876953,131.90634155273438,55.840919494628906,254.9196014404297,102.39753723144531,248.71432495117188,116.9465103149414,38.21528244018555,133.15521240234375,177.13719177246094,474.53350830078125,217.2812957763672,33.629058837890625,31.5953426361084,47.66836166381836
2023-02-22,147.4232940673828,221.71707153320312,169.74261474609375,205.75999450683594,229.68992614746094,46.08167266845703,147.58615112304688,100.439208984375,339.8450012207031,279.6115417480469,121.09236145019531,24.859416961669922,148.31427001953125,130.8955078125,56.009002685546875,255.0050506591797,102.48204040527344,247.57244873046875,115.78767395019531,37.928890228271484,133.71673583984375,177.96908569335938,472.1961975097656,216.69041442871094,33.697689056396484,31.52544403076172,46.66858673095703
2023-02-23,147.9083709716797,223.08778381347656,170.17013549804688,208.1300048828125,229.7478485107422,45.98822021484375,149.04039001464844,100.48859405517578,342.3404846191406,282.4519958496094,120.92591094970703,24.996061325073242,148.2672882080078,131.94412231445312,56.111717224121094,253.2394561767578,103.82455444335938,250.7814178466797,115.84561920166016,37.85729217529297,133.28846740722656,177.3475799560547,474.9005126953125,217.78358459472656,33.05427551269531,31.63902473449707,45.97296142578125
2023-02-24,145.24526977539062,219.36996459960938,169.305419921875,198.14999389648438,228.0292205810547,45.30601119995117,149.48216247558594,99.0760498046875,342.6324462890625,279.9512634277344,120.72252655029297,24.537330627441406,146.6128692626953,133.13441467285156,55.87826919555664,250.29676818847656,103.16737365722656,245.31829833984375,113.99147033691406,37.36506271362305,132.53660583496094,177.21371459960938,467.79180908203125,216.22752380371094,33.234432220458984,31.280786514282227,46.095916748046875
2023-02-27,146.4431610107422,220.11166381835938,168.3823699951172,200.4600067138672,231.70787048339844,45.53964614868164,149.8595428466797,99.22421264648438,344.21441650390625,279.337890625,120.64855194091797,24.303083419799805,146.29330444335938,134.29638671875,55.85959243774414,251.34097290039062,102.66979217529297,246.2436065673828,114.46465301513672,36.4969367980957,132.4224090576172,177.21371459960938,466.8163146972656,217.01541137695312,33.35453414916992,30.92254066467285,45.76265335083008
2023-02-28,145.93826293945312,217.49227905273438,169.0527801513672,201.5500030517578,231.29269409179688,45.249942779541016,147.9727325439453,98.39447021484375,331.1437683105469,279.8380126953125,119.54829406738281,24.332365036010742,144.06546020507812,135.42056274414062,55.57011795043945,251.96153259277344,99.74066925048828,245.5151824951172,114.71574401855469,36.30899429321289,130.91867065429688,177.0128936767578,459.68829345703125,216.61160278320312,33.29448699951172,31.04486846923828,45.985904693603516
2023-03-01,143.85919189453125,221.74526977539062,170.91831970214844,204.5500030517578,240.0983428955078,45.17517852783203,149.15084838867188,97.3375244140625,328.3743896484375,274.4118957519531,118.52202606201172,24.7227725982666,143.4168243408203,134.66482543945312,54.96315002441406,250.8253631591797,100.1255874633789,242.4145050048828,114.51295471191406,35.95995330810547,131.0138397216797,175.98976135253906,458.9929504394531,215.05552673339844,32.85696029663086,30.75652503967285,45.34528732299805
2023-03-02,144.45323181152344,220.3839111328125,170.36448669433594,210.05999755859375,243.48733520507812,45.35274124145508,149.6202392578125,97.71288299560547,331.09637451171875,276.5162658691406,119.2061996459961,25.571916580200195,143.30404663085938,133.26666259765625,55.76621627807617,255.45582580566406,100.46356964111328,247.1787109375,115.47864532470703,36.35374069213867,133.1742401123047,175.1674041748047,461.38824462890625,215.7449188232422,32.951332092285156,30.913806915283203,45.458518981933594
2023-03-03,149.52210998535156,220.4496307373047,174.00807189941406,215.11000061035156,246.5094451904297,46.05363845825195,151.8292236328125,99.90579986572266,338.67431640625,281.64044189453125,119.86265563964844,25.767126083374023,144.7798614501953,135.7134246826172,55.5047492980957,256.8879089355469,100.34152221679688,251.2932586669922,117.12501525878906,36.82807922363281,134.14500427246094,175.54991149902344,462.2188415527344,220.38363647460938,32.82264709472656,31.5341739654541,45.51353073120117
2023-03-06,152.2941436767578,220.73130798339844,173.97891235351562,211.9199981689453,245.22532653808594,46.18447494506836,152.94288635253906,99.43165588378906,338.6363830566406,281.4139404296875,120.37118530273438,25.36695098876953,146.2274627685547,134.91990661621094,56.36384201049805,258.3868408203125,104.30335235595703,252.8485107421875,116.37931823730469,36.792274475097656,133.573974609375,175.32041931152344,464.3630676269531,223.31854248046875,32.72827911376953,30.9749698638916,45.507057189941406
2023-03-07,150.08642578125,214.73208618164062,170.3450469970703,207.9199981689453,237.65554809570312,45.70785903930664,150.97323608398438,97.8511734008789,328.2321472167969,274.32696533203125,118.5774917602539,24.917980194091797,144.84567260742188,130.9521942138672,56.037010192871094,255.0357208251953,104.46295166015625,250.17112731933594,115.81759643554688,36.1031494140625,130.91867065429688,172.47091674804688,457.6986999511719,219.792724609375,32.52238464355469,29.83033561706543,45.05408477783203
2023-03-08,151.34375,214.45980834960938,169.86895751953125,207.1999969482422,240.1466064453125,45.89476776123047,150.01602172851562,98.08824920654297,331.27655029296875,277.06439208984375,118.39257049560547,25.35719108581543,143.78346252441406,130.1775665283203,56.065025329589844,253.31723022460938,101.65586853027344,249.72816467285156,116.07908630371094,35.90625762939453,130.93771362304688,169.98480224609375,454.53070068359375,218.82757568359375,32.19639205932617,30.12741470336914,44.682010650634766
2023-03-09,149.0864715576172,211.9812774658203,167.23583984375,201.24000549316406,232.6540985107422,45.61440658569336,147.73342895507812,94.96681213378906,324.4479675292969,273.74713134765625,116.64511108398438,25.80616569519043,142.16664123535156,123.13023376464844,55.5234260559082,249.78472900390625,101.01747131347656,248.36978149414062,114.15187072753906,35.315574645996094,129.9764862060547,167.17799377441406,449.0349426269531,216.6805419921875,31.35566520690918,29.087635040283203,44.381107330322266
2023-03-10,147.0173797607422,213.93409729003906,160.998046875,203.07000732421875,219.18495178222656,45.38078308105469,146.9602813720703,92.42817687988281,310.77154541015625,272.1407165527344,115.98865509033203,26.567466735839844,142.51443481445312,126.25712585449219,55.289981842041016,250.16665649414062,101.10196685791016,244.6981658935547,113.7838363647461,35.2529296875,130.56654357910156,168.8697509765625,446.1949462890625,212.8690948486328,31.467191696166992,29.061420440673828,44.3163948059082
2023-03-13,148.96768188476562,218.91932678222656,153.1570281982422,203.3699951171875,216.95460510253906,45.24059295654297,146.07672119140625,91.47000885009766,299.2386779785156,272.34033203125,116.1088638305664,26.303937911987305,143.87744140625,123.98987579345703,55.850257873535156,251.1690673828125,99.26187896728516,249.94471740722656,113.1737289428711,35.67356491088867,131.47068786621094,165.54391479492188,449.4421081542969,211.22438049316406,31.34708595275879,29.33228874206543,44.44581604003906
2023-03-14,151.0665283203125,216.4783477783203,159.25881958007812,207.27999877929688,217.89114379882812,45.83869171142578,147.96351623535156,92.22073364257812,305.5362243652344,271.43743896484375,115.24899291992188,27.33852767944336,144.68585205078125,127.1734619140625,56.05569076538086,253.8614044189453,101.12420654296875,256.70721435546875,115.24620819091797,35.70935821533203,133.09811401367188,165.10169982910156,450.3144226074219,215.35098266601562,31.638765335083008,29.087635040283203,44.682010650634766
2023-03-15,151.46255493164062,220.5341339111328,155.27516174316406,198.2100067138672,209.77105712890625,45.8480339050293,141.5575408935547,91.96390533447266,296.08990478515625,273.7186279296875,113.98231506347656,27.728939056396484,145.09005737304688,121.16526794433594,56.4292106628418,254.28150939941406,101.74813842773438,261.2843322753906,114.44239044189453,36.0494499206543,134.98252868652344,160.0360107421875,451.1383361816406,213.09564208984375,31.79318618774414,29.30607795715332,45.18027114868164
2023-03-16,154.29400634765625,220.2243194580078,156.16903686523438,203.19000244140625,211.1710662841797,46.83864212036133,142.00851440429688,93.13938903808594,298.8403625488281,272.53997802734375,115.29521942138672,29.45650863647461,144.7892608642578,123.51753234863281,56.739723205566406,258.32000732421875,101.47399139404297,271.8759765625,116.84416198730469,36.1299934387207,135.99134826660156,165.53428649902344,457.5259704589844,214.15928649902344,31.38140296936035,29.19248390197754,44.92361831665039
2023-03-17,153.4524688720703,215.73663330078125,152.07852172851562,201.0500030517578,207.59860229492188,46.9040641784668,140.21376037597656,92.06268310546875,287.8860168457031,274.1177978515625,114.36141204833984,29.095375061035156,143.23826599121094,118.85079193115234,56.476253509521484,255.10255432128906,98.41104888916016,275.0552978515625,116.59236907958984,35.88835525512695,136.02938842773438,158.63258361816406,455.0833740234375,214.10018920898438,31.561555862426758,28.755605697631836,45.287479400634766
2023-03-20,155.82852172851562,220.36514282226562,154.2355194091797,204.77000427246094,212.7158966064453,47.604957580566406,142.27545166015625,93.07024383544922,293.5671081542969,274.9447326660156,116.44171905517578,28.460960388183594,144.6576385498047,120.10723114013672,57.02200698852539,258.4822692871094,100.06542205810547,267.96807861328125,117.3768081665039,36.52378463745117,138.1232147216797,162.16995239257812,462.3143005371094,214.84869384765625,32.1106071472168,29.000255584716797,45.7747917175293
2023-03-21,157.6897430419922,218.70338439941406,159.89039611816406,204.6999969482422,217.16700744628906,47.35263442993164,146.6289520263672,95.36193084716797,300.9173889160156,275.1063537597656,117.0241928100586,27.777738571166992,144.6576385498047,123.32858276367188,56.758541107177734,257.9762878417969,99.77235412597656,269.4937744140625,121.647705078125,36.3895378112793,137.12387084960938,165.0921173095703,465.35784912109375,218.5911865234375,32.376548767089844,29.30607795715332,45.61885070800781
2023-03-22,156.25421142578125,215.7742156982422,158.13172912597656,196.16000366210938,212.36830139160156,46.22185134887695,143.64686584472656,93.74195098876953,297.4935607910156,268.62384033203125,114.69425201416016,27.455650329589844,141.988037109375,120.14501190185547,56.504478454589844,255.7422332763672,98.69464874267578,268.0271301269531,115.73042297363281,35.80780792236328,137.0382537841797,160.1705780029297,460.9185485839844,216.7100830078125,32.00765609741211,28.397357940673828,45.32646179199219
2023-03-23,157.3432159423828,218.84422302246094,158.14144897460938,197.89999389648438,211.87591552734375,46.47417449951172,142.22021484375,94.66059875488281,298.6127014160156,269.85955810546875,114.06553649902344,28.334077835083008,142.063232421875,119.82380676269531,56.38215637207031,257.4129638671875,98.53395080566406,273.31304931640625,117.15406799316406,35.95995330810547,136.847900390625,157.5079803466797,455.480712890625,219.22149658203125,32.05913162231445,28.248821258544922,45.693572998046875
2023-03-24,158.65005493164062,223.4727020263672,155.24600219726562,197.52999877929688,209.52964782714844,47.20310592651367,143.63763427734375,92.93195343017578,296.4502868652344,269.0135803222656,115.84072875976562,28.656164169311523,143.49203491210938,118.00059509277344,57.304298400878906,259.04559326171875,99.07279968261719,276.1775207519531,116.90227508544922,36.14789581298828,139.63641357421875,158.5172576904297,461.37408447265625,217.6949462890625,32.30791473388672,28.572113037109375,46.06718063354492
2023-03-27,156.69973754882812,222.2803955078125,158.4912109375,200.57000732421875,210.48553466796875,47.231143951416016,145.10105895996094,94.45316314697266,302.10296630859375,267.3501892089844,119.55754852294922,28.480480194091797,144.10305786132812,121.3825454711914,57.72772979736328,261.44195556640625,101.08639526367188,272.0530700683594,114.09375,35.99575424194336,138.90359497070312,159.90142822265625,467.10260009765625,218.45330810546875,32.642494201660156,28.781818389892578,46.837127685546875
2023-03-28,156.07601928710938,223.8951873779297,154.6922149658203,204.9600067138672,212.57107543945312,47.090965270996094,146.79461669921875,93.66292572021484,302.017578125,266.9224548339844,119.58528137207031,28.587844848632812,142.71185302734375,121.7509765625,57.79359436035156,263.3609619140625,99.76290893554688,270.921142578125,114.15187072753906,35.78990936279297,139.29380798339844,159.4496612548828,458.06878662109375,216.99571228027344,32.5995979309082,29.55073356628418,46.65519714355469
2023-03-29,159.16485595703125,226.28924560546875,158.94789123535156,207.97000122070312,215.31320190429688,47.81989669799805,148.0555419921875,95.68791198730469,304.1799621582031,269.33673095703125,119.92737579345703,30.764387130737305,144.11244201660156,121.99659729003906,58.207611083984375,264.8789367675781,99.18623352050781,276.118408203125,116.689208984375,36.02259826660156,139.7220916748047,163.27537536621094,452.2627258300781,219.9207305908203,33.011383056640625,29.83907699584961,46.856624603271484
2023-03-30,160.73899841308594,226.73048400878906,157.80140686035156,211.0399932861328,216.8000946044922,48.06288146972656,149.46376037597656,96.90289306640625,304.5783386230469,271.23779296875,119.47433471679688,31.320720672607422,144.22525024414062,121.62816619873047,58.198204040527344,265.213134765625,100.131591796875,279.6029968261719,116.31151580810547,36.138946533203125,140.33119201660156,164.1981658935547,455.62615966796875,218.9949951171875,33.16579818725586,30.258481979370117,47.324440002441406
2023-03-31,163.25363159179688,226.9652099609375,160.26931762695312,212.42999267578125,220.95187377929688,48.85722732543945,150.17247009277344,98.90811920166016,310.2404479980469,280.5147705078125,121.20329284667969,31.886812210083008,145.7010498046875,123.10188293457031,58.367576599121094,266.95074462890625,100.57591247558594,283.7864685058594,118.7713851928711,36.51483154296875,141.51132202148438,164.76527404785156,458.0784912109375,222.04808044433594,33.36311340332031,30.214794158935547,47.90271759033203
