Date,ABX.TO,BMO.TO,BNS.TO,CM.TO,CNR.TO,CP.TO,ENB.TO,GIL.TO,KXS.TO,MFC.TO,RY.TO,SHOP.TO,SU.TO,T.TO,TD.TO,TRP.TO
2023-01-31,24.976627349853516,121.47865295410156,58.416412353515625,53.80555725097656,151.10665893554688,103.3494873046875,46.64263153076172,39.706443786621094,154.64999389648438,23.568180084228516,125.82066345214844,65.56999969482422,41.707115173339844,24.839170455932617,82.28495788574219,47.44009780883789
2023-02-01,25.456575393676758,121.3697738647461,58.675933837890625,54.106746673583984,151.32611083984375,101.97175598144531,46.33442687988281,39.963417053222656,156.14999389648438,23.818809509277344,126.12564086914062,66.79000091552734,41.20134735107422,25.07309341430664,81.77547454833984,44.77557373046875
2023-02-02,24.746248245239258,121.20649719238281,59.51936721801758,54.443359375,151.88897705078125,103.90058135986328,46.21456527709961,38.707115173339844,159.0,23.460763931274414,126.033203125,71.38999938964844,39.6569709777832,24.882488250732422,82.1866226196289,46.01681137084961
2023-02-03,23.575170516967773,122.36773681640625,59.49504089355469,54.709110260009766,153.28195190429688,104.35326385498047,46.55702209472656,39.7825813293457,162.05999755859375,23.478670120239258,127.65958404541016,70.93000030517578,39.855674743652344,24.795852661132812,82.60671997070312,46.38090896606445
2023-02-06,23.661558151245117,122.89395141601562,59.057098388671875,54.39020538330078,151.8126983642578,103.20187377929688,46.62550735473633,37.94573211669922,162.44000244140625,23.111671447753906,127.63186645507812,69.33999633789062,39.629886627197266,24.665895462036133,81.96316528320312,46.5877799987793
2023-02-07,23.815141677856445,124.00074768066406,59.811336517333984,55.06344223022461,150.92539978027344,102.46380615234375,46.771053314208984,38.01235580444336,164.27000427246094,23.24593734741211,128.0938720703125,68.81999969482422,40.560123443603516,24.31934356689453,82.9642562866211,46.339534759521484
2023-02-08,23.68075942993164,123.9735336303711,59.38149642944336,54.85969924926758,150.6009979248047,102.7885513305664,45.51252365112305,37.81249237060547,164.24000549316406,23.353351593017578,128.95327758789062,66.9800033569336,40.352394104003906,24.336669921875,83.01787567138672,45.94233703613281
2023-02-09,23.0184268951416,123.26591491699219,59.30039596557617,54.52309036254883,149.89498901367188,102.87712860107422,45.28992462158203,36.99399948120117,164.3699951171875,23.389156341552734,128.67605590820312,66.86000061035156,40.15370559692383,23.418302536010742,82.8301773071289,45.586509704589844
2023-02-10,22.980031967163086,122.84857940673828,59.66535949707031,54.620521545410156,152.55685424804688,104.61896514892578,46.360111236572266,36.75606155395508,161.22999572753906,23.353351593017578,128.22323608398438,64.44000244140625,41.28262710571289,23.60890769958496,83.13407135009766,45.90096664428711
2023-02-13,22.941635131835938,122.90302276611328,60.14383316040039,55.09001541137695,153.5013885498047,104.77642822265625,46.694007873535156,37.29854965209961,162.44000244140625,23.45181655883789,128.43580627441406,65.02999877929688,41.28262710571289,23.62623405456543,83.62567901611328,46.0416374206543
2023-02-14,22.826446533203125,122.6671371459961,59.97352981567383,55.32919692993164,152.19432067871094,104.65833282470703,46.17877960205078,37.555519104003906,165.0399932861328,23.371257781982422,128.3064422607422,66.81999969482422,41.88773727416992,23.721538543701172,83.25922393798828,46.68708419799805
2023-02-15,22.07772445678711,122.49476623535156,59.722129821777344,55.32919692993164,151.31655883789062,104.49103546142578,46.030818939208984,37.94573211669922,165.9499969482422,23.389156341552734,128.14007568359375,71.44000244140625,42.0412712097168,23.686885833740234,83.14302062988281,46.88568115234375
2023-02-16,21.885746002197266,122.57640838623047,59.58424758911133,55.12544631958008,150.7727508544922,103.80217742919922,45.87416076660156,38.16463088989258,162.33999633789062,24.275314331054688,128.0199432373047,60.38999938964844,41.24650192260742,23.643566131591797,82.81230163574219,47.20840072631836
2023-02-17,21.664966583251953,122.63990783691406,59.16252136230469,55.38233947753906,149.9999542236328,102.9164810180664,45.58696365356445,38.24077606201172,159.02000427246094,24.230560302734375,128.25096130371094,58.70000076293945,40.271114349365234,24.076757431030273,83.00894165039062,47.03462219238281
2023-02-21,21.56897735595703,120.0633544921875,58.24610137939453,54.40792465209961,150.14305114746094,102.25714874267578,44.86460494995117,36.88930130004883,158.69000244140625,23.91727066040039,127.73348236083984,56.060001373291016,41.038780212402344,23.730199813842773,82.22238159179688,45.114845275878906
2023-02-22,21.079423904418945,119.11075592041016,58.04335021972656,54.29277038574219,148.99815368652344,101.71589660644531,44.60350799560547,39.02119445800781,156.72000122070312,24.11419677734375,126.18106842041016,57.0099983215332,40.05435562133789,23.764856338500977,81.63245391845703,45.421016693115234
2023-02-23,20.89704704284668,118.29426574707031,57.83249282836914,54.2396125793457,149.88546752929688,102.45396423339844,44.61220932006836,41.381500244140625,156.25999450683594,23.91727066040039,125.5527114868164,57.380001068115234,40.858158111572266,23.574249267578125,80.81015014648438,45.9257926940918
2023-02-24,20.89704704284668,118.73880767822266,57.856815338134766,55.71009826660156,149.56103515625,101.95207214355469,44.78627395629883,40.54397201538086,156.0399932861328,23.93517303466797,126.80018615722656,55.43000030517578,41.74323654174805,23.539600372314453,81.43582153320312,46.52157974243164
2023-02-27,20.83945083618164,118.68437194824219,58.01090621948242,55.57722854614258,150.17166137695312,103.24124145507812,44.934226989746094,40.458316802978516,155.58999633789062,24.112133026123047,127.55792236328125,54.939998626708984,41.83354949951172,23.539600372314453,80.9352798461914,45.65271759033203
2023-02-28,21.165817260742188,117.32353210449219,54.693912506103516,55.27604293823242,148.2730712890625,101.9815902709961,44.551292419433594,41.267295837402344,158.57000732421875,24.484203338623047,128.0199432373047,56.18000030517578,41.41810607910156,23.504941940307617,81.20342254638672,44.941070556640625
2023-03-01,21.32900047302246,118.36685180664062,55.504913330078125,55.31147384643555,149.9904022216797,103.014892578125,44.995147705078125,41.476680755615234,159.02000427246094,24.674779891967773,123.47354888916016,54.540000915527344,42.212867736816406,23.409639358520508,81.03360748291016,45.43756866455078
2023-03-02,21.36739730834961,116.74288177490234,55.77254104614258,54.94828796386719,152.8621826171875,104.65833282470703,45.74361801147461,42.447444915771484,167.39999389648438,24.638479232788086,125.86688995361328,55.970001220703125,43.19010543823242,23.426971435546875,79.06720733642578,45.90924072265625
2023-03-03,21.56897735595703,118.58458709716797,56.73762893676758,55.878414154052734,154.7226104736328,105.15037536621094,45.97860336303711,43.503875732421875,169.35000610351562,24.84720230102539,126.36588287353516,58.9900016784668,43.81114959716797,23.660892486572266,79.59455871582031,46.48848342895508
2023-03-06,21.31940460205078,118.50291442871094,57.00526428222656,55.85183334350586,153.2533416748047,104.01866149902344,45.99600601196289,42.62827682495117,171.10000610351562,24.765533447265625,126.79095458984375,59.20000076293945,43.683284759521484,23.790849685668945,79.34428405761719,46.447113037109375
2023-03-07,20.81065559387207,116.05339813232422,55.99151611328125,54.68253707885742,152.53778076171875,102.08984375,45.86545944213867,42.523582458496094,170.52999877929688,24.602182388305664,126.17180633544922,58.400001525878906,42.98004150390625,23.652225494384766,78.00355529785156,46.25678634643555
2023-03-08,20.676271438598633,115.56348419189453,55.72388458251953,54.36362838745117,154.7226104736328,102.3752212524414,46.1004524230957,42.361785888671875,172.8800048828125,24.556804656982422,126.65233612060547,60.25,42.98004150390625,23.669551849365234,77.93205261230469,46.240234375
2023-03-09,20.657072067260742,113.7853012084961,54.58037567138672,52.10475158691406,154.0131378173828,100.7022705078125,45.76102828979492,41.62895202636719,168.1999969482422,23.99416160583496,125.10916137695312,59.470001220703125,42.59645462036133,23.407135009765625,76.52877044677734,45.28861999511719
2023-03-10,21.12742042541504,110.7732925415039,53.30710220336914,51.12147903442383,153.12152099609375,99.5705795288086,45.569557189941406,40.95322036743164,167.67999267578125,23.549488067626953,123.00228118896484,57.33000183105469,42.2585334777832,23.20527458190918,74.87519836425781,44.49422836303711
2023-03-13,22.442485809326172,108.53242492675781,53.33143615722656,50.33308792114258,152.96810913085938,99.1178970336914,45.67399215698242,39.79182434082031,167.4600067138672,22.995914459228516,121.30200958251953,57.380001068115234,40.03007888793945,23.31937026977539,72.3099365234375,44.502506256103516
2023-03-14,22.394493103027344,109.28543853759766,53.52606964111328,50.85572814941406,152.21067810058594,98.2125244140625,45.517337799072266,40.615234375,171.44000244140625,23.340761184692383,122.67884826660156,59.880001068115234,39.33596420288086,23.47734832763672,72.3993148803711,44.833499908447266
2023-03-15,23.085617065429688,107.28950500488281,52.893497467041016,50.11163330078125,151.97100830078125,104.41230010986328,43.846343994140625,40.653533935546875,169.1699981689453,22.578468322753906,120.62741088867188,59.91999816894531,36.77872085571289,23.503677368164062,70.96920013427734,42.574440002441406
2023-03-16,22.903240203857422,108.3781967163086,53.29899597167969,50.72285461425781,155.88272094726562,107.56140899658203,44.19446563720703,41.69716262817383,171.6199951171875,22.424192428588867,120.59046936035156,61.31999969482422,36.57778549194336,23.617773056030273,70.9066390991211,42.574440002441406
2023-03-17,23.891939163208008,106.20989227294922,53.37198257446289,50.51025390625,151.7696990966797,104.45167541503906,43.68098068237305,41.275882720947266,175.08999633789062,21.834321975708008,117.59650421142578,61.36000061035156,36.11200714111328,23.582670211791992,69.62847900390625,42.22690200805664
2023-03-20,23.891939163208008,106.29156494140625,53.33143615722656,50.29765319824219,151.11773681640625,104.11708068847656,44.15966033935547,41.12268829345703,178.75999450683594,22.16101837158203,118.78855895996094,59.93000030517578,37.08924102783203,24.030269622802734,69.49440002441406,42.756492614746094
2023-03-21,23.27760124206543,107.80662536621094,54.01266860961914,51.0860481262207,150.96432495117188,104.28437042236328,44.246681213378906,42.31951141357422,183.08999633789062,22.387893676757812,119.92514038085938,62.72999954223633,38.11213684082031,23.82840919494629,70.15583801269531,43.26953887939453
2023-03-22,23.71915626525879,106.65444946289062,53.91535568237305,50.82915496826172,149.85220336914062,102.56221008300781,43.74189758300781,41.77376174926758,181.8300018310547,22.19731903076172,118.27107238769531,61.689998626708984,37.60982131958008,23.71431541442871,69.79828643798828,43.01301574707031
2023-03-23,24.083919525146484,105.04864501953125,53.663944244384766,50.244510650634766,148.23187255859375,100.95813751220703,43.506919860839844,41.81205368041992,185.22999572753906,22.115646362304688,117.42092895507812,62.790000915527344,37.01616668701172,23.82840919494629,69.1189956665039,42.450321197509766
2023-03-24,24.41988182067871,105.24824523925781,53.40442657470703,50.19135284423828,149.67001342773438,101.54859924316406,43.889854431152344,41.792903900146484,182.8000030517578,22.088420867919922,117.18067932128906,61.72999954223633,36.340335845947266,23.96005630493164,69.37820434570312,43.029563903808594
2023-03-27,24.247100830078125,106.28247833251953,53.931575775146484,50.62303161621094,150.06309509277344,101.86351013183594,43.75930404663086,41.783329010009766,183.17999267578125,22.070270538330078,118.06777954101562,61.58000183105469,37.09837341308594,23.87229347229004,70.73681640625,43.39366912841797
2023-03-28,24.400684356689453,106.32784271240234,54.061336517333984,50.353240966796875,149.8330078125,101.70604705810547,43.480812072753906,41.82162857055664,179.67999267578125,21.970447540283203,117.48561096191406,60.25,37.5458869934082,23.740646362304688,71.38035583496094,43.54261016845703
2023-03-29,24.131912231445312,108.01530456542969,55.01020431518555,50.9737663269043,149.99600219726562,101.31240844726562,44.655731201171875,41.87907791137695,179.38999938964844,22.12472152709961,118.39119720458984,63.310001373291016,38.01167678833008,23.705541610717773,71.80938720703125,44.56869888305664
2023-03-30,24.179908752441406,108.36006164550781,54.97776412963867,51.11766052246094,150.81092834472656,101.27296447753906,44.83849334716797,42.329078674316406,182.32000732421875,22.297142028808594,118.70539855957031,62.90999984741211,38.30393600463867,23.87229347229004,71.83621215820312,43.5095100402832
2023-03-31,24.083919525146484,109.21284484863281,55.20484161376953,51.54034423828125,152.8914031982422,102.60395812988281,44.84719467163086,42.989723205566406,185.55999755859375,22.5058650970459,119.43538665771484,64.80000305175781,38.322200775146484,23.547563552856445,72.3546142578125,43.50123596191406
2023-04-03,24.21830177307129,110.2470932006836,56.412391662597656,51.9090690612793,153.41873168945312,102.1997299194336,45.58696365356445,43.401432037353516,184.6300048828125,22.641992568969727,120.99706268310547,63.970001220703125,40.459327697753906,23.670434951782227,73.90093994140625,44.09703063964844
2023-04-04,25.331787109375,108.94068145751953,56.13618850708008,51.387454986572266,155.08694458007812,102.35747528076172,45.53473663330078,43.42057418823242,185.57000732421875,22.49679183959961,120.55350494384766,64.0199966430664,39.77434158325195,24.17947769165039,72.76579284667969,44.49422836303711
2023-04-05,25.427778244018555,108.41448211669922,56.4960823059082,51.10866165161133,151.1273193359375,100.58282470703125,45.97860336303711,41.17055892944336,183.4499969482422,22.660140991210938,120.4333724975586,60.849998474121094,39.345096588134766,24.58319854736328,71.82511901855469,45.14794158935547
2023-04-06,25.523771286010742,108.4326171875,56.47934341430664,51.297523498535156,153.2461395263672,100.97720336914062,45.752323150634766,40.59608840942383,182.94000244140625,22.750892639160156,120.63668060302734,61.18000030517578,38.95237731933594,24.556865692138672,72.04219818115234,45.46239471435547
2023-04-10,25.235797882080078,109.35800170898438,56.58815002441406,51.513362884521484,152.51748657226562,100.93775177001953,45.926387786865234,41.26630783081055,183.13999938964844,22.91423988342285,121.20960235595703,61.2400016784668,39.281158447265625,24.662185668945312,72.35875701904297,45.57823944091797
2023-04-11,25.120609283447266,109.29448699951172,56.97316360473633,51.918060302734375,153.50502014160156,101.47016143798828,46.44857406616211,41.429073333740234,182.0399932861328,23.041288375854492,121.7732925415039,60.33000183105469,39.746952056884766,24.75872802734375,73.54362487792969,45.975440979003906
2023-04-12,25.331787109375,109.79347229003906,56.93968200683594,51.87308883666992,155.5854949951172,102.18000793457031,46.44857406616211,41.12268829345703,182.1300048828125,23.068513870239258,121.8564453125,60.88999938964844,40.03007888793945,24.793838500976562,72.81099700927734,46.74500274658203
2023-04-13,25.686952590942383,109.98399353027344,57.307960510253906,51.891082763671875,155.28826904296875,102.36734008789062,46.49209213256836,40.99821853637695,181.52999877929688,23.1683406829834,122.0597152709961,60.9900016784668,39.756080627441406,24.960590362548828,73.14566040039062,46.96842956542969
2023-04-14,25.235797882080078,110.3015365600586,57.299583435058594,52.12490463256836,156.822265625,102.96874237060547,46.61393356323242,40.97907257080078,183.63999938964844,23.24094009399414,122.7065658569336,61.9900016784668,39.82001495361328,24.846494674682617,73.53459167480469,46.794654846191406
2023-04-17,24.89983367919922,111.49908447265625,57.5172004699707,52.12490463256836,157.13864135742188,103.80677795410156,46.68355178833008,40.72055435180664,182.8800048828125,23.4315128326416,123.39037322998047,64.9800033569336,39.56428909301758,24.872825622558594,74.1767807006836,46.90222930908203
2023-04-18,24.976627349853516,112.07064056396484,57.79340362548828,52.286781311035156,157.50299072265625,105.17719268798828,46.57911682128906,41.496097564697266,178.99000549316406,23.758211135864258,124.09268188476562,65.91999816894531,38.73318862915039,24.899154663085938,75.32546997070312,46.21541213989258
2023-04-19,24.851837158203125,112.37910461425781,57.759918212890625,52.55657958984375,157.991943359375,106.38986206054688,46.57911682128906,41.5152473449707,179.52000427246094,23.794509887695312,124.46231079101562,66.01000213623047,37.94774627685547,25.013248443603516,75.55158233642578,46.37263870239258
2023-04-20,24.832643508911133,112.4426040649414,57.5757942199707,52.33175277709961,158.4617462158203,107.28704071044922,46.187477111816406,41.60142135620117,179.0,23.749135971069336,124.5177230834961,64.55000305175781,37.66461944580078,24.934261322021484,75.52445983886719,46.37263870239258
2023-04-21,24.77504539489746,112.00713348388672,57.07359313964844,51.891082763671875,159.66017150878906,108.50958251953125,46.32672882080078,42.15673828125,181.8800048828125,23.76728630065918,125.02596282958984,66.2699966430664,37.62808609008789,25.215110778808594,75.56968688964844,46.15748977661133
2023-04-24,24.803842544555664,111.82569122314453,56.62163162231445,51.567325592041016,161.328369140625,108.50958251953125,46.4311637878418,42.16631317138672,180.9600067138672,23.821735382080078,124.55006408691406,65.0199966430664,37.8381462097168,25.276546478271484,74.82799530029297,45.421016693115234
2023-04-25,25.091814041137695,109.52131652832031,55.58378219604492,49.92155075073242,154.96231079101562,106.59689331054688,46.55301284790039,41.18971252441406,179.75999450683594,23.449663162231445,122.954345703125,63.34000015258789,37.18056869506836,25.022024154663086,73.37179565429688,45.9340705871582
2023-04-26,24.851837158203125,110.27430725097656,55.71769714355469,50.353240966796875,152.6708984375,104.22085571289062,46.457275390625,41.40035629272461,181.89999389648438,23.504112243652344,123.3929443359375,63.279998779296875,36.47732162475586,25.013248443603516,73.3898696899414,45.50376510620117
2023-04-27,25.005422592163086,111.77070617675781,56.36216735839844,50.955780029296875,154.2144775390625,104.49691009521484,46.500797271728516,41.63971710205078,183.77000427246094,23.966938018798828,124.84867858886719,64.66999816894531,37.71028137207031,25.171228408813477,74.23104858398438,45.61961364746094
2023-04-28,24.727052688598633,112.11955261230469,56.604888916015625,51.08169174194336,154.83766174316406,105.29550170898438,46.88372802734375,42.24291229248047,186.05999755859375,24.275482177734375,125.52054595947266,65.63999938964844,38.742313385009766,25.20633316040039,74.23104858398438,46.59605407714844
2023-05-01,24.707853317260742,111.73399353027344,56.47934341430664,50.847862243652344,155.65260314941406,105.8870620727539,46.648746490478516,42.04184341430664,188.02000427246094,24.348081588745117,125.38990783691406,64.04000091552734,38.1486701965332,25.101015090942383,74.15868377685547,46.64570617675781
2023-05-02,25.888530731201172,108.56678009033203,55.18202590942383,49.54384231567383,154.58837890625,104.93071746826172,45.72621154785156,42.11844253540039,185.16000366210938,24.211957931518555,122.6557388305664,63.720001220703125,36.32206726074219,25.101015090942383,73.33560180664062,45.66926956176758
2023-05-03,26.128503799438477,108.55758666992188,55.36616897583008,49.64276885986328,154.11859130859375,105.92647552490234,46.08304214477539,41.04609680175781,177.47000122070312,24.139360427856445,122.35710906982422,63.04999923706055,35.591426849365234,25.153676986694336,73.68836212158203,46.04991149902344
2023-05-04,26.512466430664062,105.02313995361328,54.95604705810547,48.57257080078125,153.9939727783203,104.60535430908203,46.28321838378906,37.876914978027344,173.60000610351562,23.66745948791504,120.6307601928711,77.6500015258789,35.24436569213867,24.749954223632812,73.86925506591797,45.76028823852539
2023-05-05,25.96532440185547,108.08020782470703,56.02737808227539,49.96652603149414,156.3428955078125,106.86310577392578,46.500797271728516,37.80989074707031,180.82000732421875,24.039533615112305,122.31978607177734,83.04000091552734,36.2398681640625,24.68851661682129,75.34355926513672,46.28988265991211
2023-05-08,25.494970321655273,108.31889343261719,56.311954498291016,50.02947998046875,155.03900146484375,106.83352661132812,46.17877960205078,38.480106353759766,179.0,24.25733184814453,122.57176208496094,86.12999725341797,36.605194091796875,24.267242431640625,74.43907928466797,46.41401290893555
2023-05-09,25.437379837036133,107.98839569091797,55.14018249511719,49.61578369140625,154.46376037597656,106.87295532226562,46.4311637878418,38.748199462890625,179.0399932861328,24.18473243713379,120.78005981445312,85.5,36.2398681640625,24.12681770324707,73.57980346679688,46.53813552856445
2023-05-10,25.389387130737305,108.12610626220703,55.315940856933594,50.03847122192383,155.74847412109375,107.67154693603516,46.24839782714844,38.719478607177734,184.1699981689453,23.81266212463379,120.34147644042969,84.58000183105469,35.7832145690918,24.197025299072266,74.30340576171875,46.124385833740234
2023-05-11,24.64065933227539,108.40151977539062,55.70932388305664,50.551082611083984,155.2786865234375,107.70113372802734,46.370243072509766,39.0067138671875,183.0,23.76728630065918,121.16267395019531,84.93000030517578,35.500083923339844,24.284793853759766,74.32148742675781,46.21541213989258
2023-05-12,24.957429885864258,109.16349029541016,55.675846099853516,50.74893569946289,156.6688690185547,109.47576904296875,46.12065887451172,39.820556640625,183.39999389648438,23.213712692260742,121.2093276977539,83.12000274658203,35.500083923339844,24.346229553222656,74.46621704101562,46.28988265991211
2023-05-15,25.005422592163086,110.11824798583984,56.15292739868164,51.33349609375,156.8318634033203,110.09689331054688,46.0764045715332,39.370540618896484,186.10000610351562,23.576711654663086,122.17047882080078,83.02999877929688,35.76494598388672,24.33745574951172,74.96367645263672,46.331260681152344
2023-05-16,24.29509735107422,108.53922271728516,55.357791900634766,50.44316864013672,155.0581817626953,110.08704376220703,44.32398223876953,37.88648986816406,184.6199951171875,23.39521598815918,119.72557830810547,81.13999938964844,34.668983459472656,24.09170913696289,73.72454071044922,44.891422271728516
2023-05-17,23.795949935913086,109.824462890625,56.02737808227539,51.01873779296875,153.63922119140625,109.22928619384766,44.253170013427734,38.049259185791016,182.47999572753906,23.60393714904785,120.02418518066406,81.7300033569336,35.15303421020508,23.881067276000977,74.41194915771484,45.01554870605469
2023-05-18,23.05682373046875,109.2828369140625,56.094337463378906,50.874839782714844,154.3582763671875,110.05745697021484,44.253170013427734,38.049259185791016,182.8800048828125,23.613012313842773,119.35231018066406,82.20999908447266,35.134769439697266,23.97761344909668,74.36671447753906,44.75074768066406
2023-05-19,23.16241455078125,108.30970764160156,55.68421936035156,50.488128662109375,154.7322235107422,110.0081787109375,44.31512451171875,37.86734390258789,184.64999389648438,23.72191047668457,118.68976593017578,81.30999755859375,35.463558197021484,24.030269622802734,74.41194915771484,44.98244857788086
2023-05-23,23.0184268951416,107.80480194091797,55.66747283935547,50.587059020996094,149.689208984375,105.2363510131836,43.87259292602539,37.270896911621094,180.99000549316406,23.551647186279297,117.4673080444336,78.7699966430664,35.938472747802734,23.626554489135742,74.80992126464844,44.77557373046875
2023-05-24,22.807252883911133,103.59100341796875,54.95604705810547,50.03847122192383,147.56076049804688,102.91944885253906,44.0584602355957,36.89509963989258,180.47999572753906,23.027048110961914,115.47966003417969,80.18000030517578,35.91107940673828,23.47734832763672,73.42606353759766,44.85832214355469
2023-05-25,22.37529182434082,103.73789978027344,55.84324645996094,51.06370162963867,148.64413452148438,103.44197845458984,43.29730224609375,36.509674072265625,184.0,23.183509826660156,113.36137390136719,78.66999816894531,35.427024841308594,23.073627471923828,70.3508071899414,44.42802429199219
2023-05-26,22.212108612060547,105.33527374267578,55.91019821166992,51.74718475341797,148.75921630859375,103.44197845458984,43.235347747802734,37.184173583984375,188.82000732421875,23.496427536010742,114.85444641113281,80.69000244140625,35.4909553527832,23.117509841918945,70.78496551513672,44.77557373046875
2023-05-29,22.116121292114258,105.63823699951172,56.32869338989258,51.8011474609375,149.6029052734375,103.44197845458984,43.40351486206055,37.25162124633789,186.60000610351562,23.616069793701172,115.23704528808594,81.4800033569336,35.929344177246094,23.117509841918945,71.56282806396484,44.866600036621094
