Date,A2A.MI,BMPS.MI,BPE.MI,ENEL.MI,ENI.MI,EXXRF,FCAU.VI,ISP.MI,MB.MI,PIRC.MI,SPM.MI,STM,TRN.MI,UNI.MI
2023-02-01,1.2405221462249756,2.34525990486145,2.2329320907592773,4.6405134201049805,11.901009559631348,77.35948181152344,12.464954376220703,2.0512449741363525,8.601856231689453,4.2283477783203125,1.3890000581741333,48.50334167480469,6.67466926574707,4.374444484710693
2023-02-02,1.264819622039795,2.3066725730895996,2.17109751701355,4.736439228057861,11.818496704101562,79.68570709228516,12.464954376220703,2.052917242050171,8.624288558959961,4.2975287437438965,1.3600000143051147,49.63544464111328,6.843369483947754,4.4082722663879395
2023-02-03,1.241871953010559,2.3719377517700195,2.1814029216766357,4.718838691711426,11.8992919921875,79.68570709228516,13.081843376159668,1.9927096366882324,8.662250518798828,4.4524946212768555,1.3819999694824219,48.670692443847656,6.654498100280762,4.347738742828369
2023-02-06,1.2580703496932983,2.261415719985962,2.1814029216766357,4.733799457550049,11.77208137512207,79.166015625,12.908289909362793,2.0462276935577393,8.75284194946289,4.3897705078125,1.3680000305175781,47.577964782714844,6.753518104553223,4.394029140472412
2023-02-07,1.270219087600708,2.2771365642547607,2.3274309635162354,4.716197967529297,11.952582359313965,79.166015625,12.949529647827148,2.064206123352051,8.774410247802734,4.292916774749756,1.4390000104904175,48.749446868896484,6.839702606201172,4.372664451599121
2023-02-08,1.2652696371078491,2.2061545848846436,2.294980049133301,4.7047576904296875,12.17090129852295,79.166015625,13.007955551147461,2.064624547958374,8.804608345031738,4.293839454650879,1.524999976158142,47.72562789916992,6.837868690490723,4.359311103820801
2023-02-09,1.263919711112976,2.477219343185425,2.3175153732299805,4.699476718902588,12.32905387878418,80.9725570678711,13.43410587310791,2.0938920974731445,8.938337326049805,4.333502769470215,1.499500036239624,48.35566711425781,6.819531440734863,4.399370193481445
2023-02-10,1.2490712404251099,2.3438308238983154,2.3012900352478027,4.761960983276367,12.678021430969238,82.45738983154297,13.245087623596191,2.0713140964508057,8.800293922424316,4.208054542541504,1.500499963760376,47.3220100402832,6.751684188842773,4.374444484710693
2023-02-13,1.2405221462249756,2.319058656692505,2.350867509841919,4.754920482635498,12.693493843078613,82.45738983154297,13.293201446533203,2.0897111892700195,8.946966171264648,4.286459445953369,1.4149999618530273,48.21785354614258,6.7773566246032715,4.409162521362305
2023-02-14,1.2297232151031494,2.332873821258545,2.339149236679077,4.734679222106934,12.74334716796875,82.45738983154297,13.410049438476562,2.092637777328491,8.981477737426758,4.335348129272461,1.440500020980835,48.71991729736328,6.764520168304443,4.406491756439209
2023-02-15,1.230173110961914,2.261892080307007,2.337346076965332,4.740839958190918,12.626450538635254,80.70033264160156,13.643746376037598,2.0863661766052246,8.839118003845215,4.417442798614502,1.406000018119812,49.005401611328125,6.775522232055664,4.415393829345703
2023-02-16,1.2454715967178345,2.354311227798462,2.410360336303711,4.72939920425415,12.647080421447754,80.70033264160156,13.695296287536621,2.1331944465637207,8.869316101074219,4.565951347351074,1.4270000457763672,48.395050048828125,6.764520168304443,4.423405170440674
2023-02-17,1.2360225915908813,2.5148541927337646,2.516726016998291,4.710917949676514,12.291234970092773,80.18064880371094,13.68498706817627,2.1444833278656006,8.847746849060059,4.477399826049805,1.409999966621399,48.3753662109375,6.7773566246032715,4.448331356048584
2023-02-20,1.241871953010559,2.7154135704040527,2.476162910461426,4.708277225494385,12.334212303161621,,13.89462661743164,2.1357030868530273,8.735586166381836,4.510606288909912,1.4555000066757202,,6.770020961761475,4.430527210235596
2023-02-21,1.2463715076446533,2.6391916275024414,2.463543176651001,4.677475929260254,12.2637300491333,80.18064880371094,13.600787162780762,2.134866714477539,8.726958274841309,4.450649738311768,1.434000015258789,46.87901306152344,6.757185459136963,4.393138885498047
2023-02-22,1.2333228588104248,2.511519432067871,2.355374336242676,4.610591888427734,12.131363868713379,80.18064880371094,13.930712699890137,2.0708961486816406,8.62083625793457,4.432201385498047,1.402999997138977,46.60336685180664,6.619657516479492,4.377115249633789
2023-02-23,1.2396222352981567,2.506279230117798,2.3797123432159424,4.629073143005371,11.481561660766602,79.68570709228516,13.930712699890137,2.1022543907165527,8.640682220458984,4.568718910217285,1.4579999446868896,47.646873474121094,6.5628132820129395,4.405601501464844
2023-02-24,1.2436717748641968,2.5429611206054688,2.3247265815734863,4.606192111968994,11.338878631591797,79.68570709228516,14.147224426269531,2.0863661766052246,8.481067657470703,4.397150039672852,1.4865000247955322,46.72149658203125,6.588485240936279,4.3584208488464355
2023-02-27,1.2567204236984253,2.6148955821990967,2.391430616378784,4.6695556640625,11.517661094665527,80.67559051513672,14.336244583129883,2.1181423664093018,8.6536226272583,4.504149913787842,1.4759999513626099,47.449989318847656,6.6343278884887695,4.395809650421143
2023-02-28,1.2558205127716064,2.404332160949707,2.4220783710479736,4.679235458374023,11.488436698913574,80.67559051513672,14.229705810546875,2.141974925994873,8.714016914367676,4.447882175445557,1.5169999599456787,47.410606384277344,6.53530740737915,4.452782154083252
2023-03-01,1.2225239276885986,2.3495473861694336,2.400444746017456,4.576269626617432,11.319971084594727,81.12103271484375,14.650702476501465,2.1214873790740967,8.603581428527832,4.511528968811035,1.534500002861023,48.208011627197266,6.384944915771484,4.4670257568359375
2023-03-02,1.2373723983764648,2.2776129245758057,2.4148671627044678,4.633472919464111,11.469528198242188,81.12103271484375,14.734901428222656,2.125668525695801,8.593228340148926,4.520753383636475,1.5334999561309814,47.03652572631836,6.496800422668457,4.459904193878174
2023-03-03,1.2409720420837402,2.3447835445404053,2.4346983432769775,4.66515588760376,11.54688549041748,81.12103271484375,15.212605476379395,2.152845621109009,8.688133239746094,4.5604166984558105,1.500499963760376,47.97174072265625,6.513303279876709,4.491950988769531
2023-03-06,1.252220869064331,2.334303140640259,2.4824726581573486,4.694197177886963,11.63455581665039,81.12103271484375,15.087164878845215,2.1678974628448486,8.744214057922363,4.630520343780518,1.4780000448226929,47.75516128540039,6.516970634460449,4.518657207489014
2023-03-07,1.2351226806640625,2.2552225589752197,2.4851768016815186,4.65987491607666,11.536571502685547,85.82299041748047,15.040769577026367,2.1449015140533447,8.6924467086792,4.56318473815918,1.4279999732971191,46.82979202270508,6.520638465881348,4.559606552124023
2023-03-08,1.238722324371338,2.2633211612701416,2.5482754707336426,4.681876182556152,11.533133506774902,85.82299041748047,15.001246452331543,2.1511731147766113,8.748528480529785,4.564106464385986,1.406999945640564,48.611629486083984,6.566481113433838,4.516876697540283
2023-03-09,1.228373408317566,2.2218754291534424,2.5392611026763916,4.680995464324951,11.510785102844238,83.6452407836914,14.770987510681152,2.1168882846832275,8.63205337524414,4.46909761428833,1.3645000457763672,47.78470230102539,6.5481438636779785,4.506194114685059
2023-03-10,1.2211741209030151,2.196626663208008,2.4256839752197266,4.6871562004089355,11.54344654083252,84.3282699584961,14.439345359802246,2.075495719909668,8.391338348388672,4.380546569824219,1.3574999570846558,47.5385856628418,6.57014799118042,4.415393829345703
2023-03-13,1.2031760215759277,2.03560733795166,2.1949241161346436,4.60003137588501,11.108527183532715,79.75004577636719,13.91524600982666,1.9488080739974976,8.015170097351074,4.153632164001465,1.2584999799728394,47.056209564208984,6.610489845275879,4.255157947540283
2023-03-14,1.2463715076446533,2.0394186973571777,2.230980396270752,4.720597743988037,11.208230972290039,82.7741470336914,13.91524600982666,2.014033317565918,8.217059135437012,4.23941707611084,1.2654999494552612,48.55255889892578,6.70400857925415,4.304118633270264
2023-03-15,1.2099252939224243,1.8337141275405884,2.0696287155151367,4.616751670837402,10.580777168273926,73.43953704833984,13.51486873626709,1.8760570287704468,7.756337642669678,4.023571968078613,1.1404999494552612,46.60336685180664,6.729680061340332,4.050411701202393
2023-03-16,1.236472487449646,1.8293312788009644,2.0741357803344727,4.660755157470703,10.453566551208496,77.65643310546875,13.664366722106934,1.8798199892044067,7.727003574371338,4.097364902496338,1.1855000257492065,47.814231872558594,6.799360752105713,4.078897476196289
2023-03-17,1.2369225025177002,1.8017008304595947,2.0164456367492676,4.652834415435791,10.453566551208496,76.9635238647461,13.444416999816895,1.8338282108306885,7.635549545288086,4.04571008682251,1.2055000066757202,47.28263473510742,6.619657516479492,3.9524896144866943
2023-03-20,1.3075652122497559,1.8335235118865967,2.04529070854187,4.741719722747803,10.684661865234375,76.9635238647461,13.61968994140625,1.9023981094360352,7.727003574371338,4.108434200286865,1.2345000505447388,48.159881591796875,6.775522232055664,4.052192211151123
2023-03-21,1.3197139501571655,1.8840206861495972,2.1453468799591064,4.822684288024902,10.910505294799805,79.93317413330078,13.947895050048828,1.9692953824996948,7.9979143142700195,4.1619343757629395,1.3279999494552612,48.997703552246094,6.731513977050781,4.171478748321533
2023-03-22,1.2927167415618896,1.8701101541519165,2.114698886871338,4.84380578994751,10.922761917114258,78.25037384033203,13.922120094299316,1.9592608213424683,7.94614839553833,4.1185808181762695,1.3255000114440918,48.603431701660156,6.694839954376221,4.171478748321533
2023-03-23,1.3098149299621582,1.8521980047225952,2.0759384632110596,4.846445560455322,10.901752471923828,80.92305755615234,13.91696548461914,1.9391916990280151,7.8408894538879395,4.111201286315918,1.2799999713897705,50.170654296875,6.876376628875732,4.151004314422607
2023-03-24,1.2958664894104004,1.7917919158935547,1.99210786819458,4.745240211486816,10.654899597167969,80.92305755615234,13.676395416259766,1.8923633098602295,7.75978946685791,4.011580467224121,1.2445000410079956,48.50486373901367,6.815864086151123,4.081568717956543
2023-03-27,1.2940665483474731,1.728527545928955,2.0155444145202637,4.808603286743164,10.773947715759277,79.90348052978516,13.930712699890137,1.8994712829589844,7.721826553344727,4.053089141845703,1.2894999980926514,48.50486373901367,6.9643940925598145,4.133200168609619
2023-03-28,1.2720187902450562,1.7454869747161865,2.0218541622161865,4.7962822914123535,10.982284545898438,79.90348052978516,13.977107048034668,1.9178681373596191,7.815006256103516,4.066925048828125,1.308500051498413,48.761138916015625,6.979063034057617,4.142102241516113
2023-03-29,1.28056800365448,1.8464813232421875,2.0768399238586426,4.847325801849365,11.094329833984375,79.90348052978516,14.050995826721191,1.9467177391052246,7.935794353485107,4.127804756164551,1.3270000219345093,50.85076141357422,7.0542449951171875,4.224891185760498
2023-03-30,1.30801522731781,1.9009801149368286,2.0642201900482178,4.93709135055542,11.279906272888184,79.90348052978516,14.221113204956055,1.9776577949523926,7.98583459854126,4.205287456512451,1.3639999628067017,52.33911895751953,6.979063034057617,4.244475364685059
2023-03-31,1.3228636980056763,1.9107937812805176,2.048896312713623,4.952051639556885,11.29741382598877,79.90348052978516,14.38263988494873,1.9797483682632446,7.996188640594482,4.263399600982666,1.3830000162124634,52.723533630371094,6.936888217926025,4.220439910888672
2023-04-03,1.3156644105911255,1.8760173320770264,2.0669243335723877,4.930051326751709,11.757854461669922,81.1705322265625,14.339680671691895,1.9776577949523926,8.02552318572998,4.267088890075684,1.4429999589920044,52.13213348388672,6.968061447143555,4.253377437591553
2023-04-04,1.3246634006500244,1.842670202255249,2.099375009536743,4.9150896072387695,11.651062965393066,83.07606506347656,14.112857818603516,1.9467177391052246,8.023797988891602,4.336270332336426,1.4800000190734863,50.9493293762207,7.043242931365967,4.264950275421143
2023-04-05,1.3530105352401733,1.8231382369995117,2.0984737873077393,4.98285436630249,11.75960636138916,80.67559051513672,13.825891494750977,1.9308295249938965,7.95305061340332,4.135183811187744,1.4535000324249268,49.598960876464844,7.208275318145752,4.277412414550781
2023-04-06,1.375508189201355,1.8436229228973389,2.1309244632720947,5.14742374420166,11.852395057678223,80.67559051513672,13.91524600982666,1.9718042612075806,8.14803695678711,4.156399726867676,1.444000005722046,49.283546447753906,7.316463947296143,4.374444484710693
2023-04-10,,,,,,80.67559051513672,,,,,,49.75666809082031,,
2023-04-11,1.3890067338943481,1.9050770998001099,2.1273183822631836,5.195826053619385,12.065983772277832,81.66547393798828,14.377484321594238,1.9876923561096191,8.144585609436035,4.258787631988525,1.4919999837875366,49.480682373046875,7.248617172241211,4.454562664031982
2023-04-12,1.3930563926696777,1.9350894689559937,2.168783187866211,5.273271083831787,11.962691307067871,81.66547393798828,14.45481014251709,2.003162145614624,8.156665802001953,4.2560200691223145,1.4895000457763672,48.97798538208008,7.265120506286621,4.475927352905273
2023-04-13,1.3980059623718262,1.9531922340393066,2.161571979522705,5.0664591789245605,12.13601303100586,81.66547393798828,14.466837882995605,1.996890664100647,8.12905502319336,4.333502769470215,1.4989999532699585,50.653629302978516,7.145930290222168,4.5097551345825195
2023-04-14,1.3764081001281738,2.0141701698303223,2.2625296115875244,5.023336410522461,12.08173942565918,83.80362701416016,14.738338470458984,2.064206123352051,8.315414428710938,4.339959621429443,1.4874999523162842,50.052364349365234,6.9955668449401855,4.515096664428711
2023-04-17,1.3813575506210327,2.0141701698303223,2.2733466625213623,5.0338969230651855,12.150016784667969,83.15029907226562,14.624926567077637,2.041628360748291,8.246393203735352,4.359330177307129,1.4279999732971191,49.71723937988281,7.046910285949707,4.506194114685059
2023-04-18,1.3791078329086304,2.1275503635406494,2.3661911487579346,5.06821870803833,12.158771514892578,84.82321166992188,14.618054389953613,2.072150230407715,8.4120454788208,4.4275898933410645,1.409000039100647,49.865089416503906,7.023072242736816,4.547143459320068
2023-04-19,1.4128544330596924,2.2085366249084473,2.406754732131958,5.1122212409973145,12.039721488952637,84.57573699951172,14.60258960723877,2.0892932415008545,8.443106651306152,4.412830829620361,1.3739999532699585,48.83999252319336,7.076249599456787,4.5809712409973145
2023-04-20,1.4007055759429932,2.1285030841827393,2.4148671627044678,5.139503479003906,11.890910148620605,81.64568328857422,13.78121566772461,2.0817670822143555,8.372358322143555,4.306753158569336,1.3945000171661377,46.760223388671875,7.1440958976745605,4.525778770446777
2023-04-21,1.4142041206359863,2.1647088527679443,2.4392051696777344,5.219587802886963,12.050226211547852,81.66547393798828,13.724508285522461,2.0775856971740723,8.437928199768066,4.296606540679932,1.409000039100647,46.77008819580078,7.136761665344238,4.479488372802734
2023-04-24,1.421403408050537,2.1285030841827393,2.4743599891662598,5.304953098297119,12.095745086669922,81.91294860839844,13.973977088928223,2.096400737762451,8.443106651306152,4.279080390930176,1.3845000267028809,46.07025909423828,7.109256267547607,4.52755880355835
2023-04-25,1.421403408050537,2.1056365966796875,2.464444637298584,5.329594612121582,11.917170524597168,81.91294860839844,13.837051391601562,2.057934522628784,8.396516799926758,4.220046043395996,1.350000023841858,44.49317932128906,7.122092247009277,4.504413604736328
2023-04-26,1.4137542247772217,1.9913033246994019,2.298585891723633,5.359516143798828,12.032718658447266,81.91294860839844,13.762022972106934,2.0353567600250244,8.422398567199707,4.263399600982666,1.3604999780654907,45.616844177246094,7.105588436126709,4.516876697540283
2023-04-27,1.4281527996063232,2.0780060291290283,2.390529155731201,5.425519943237305,11.801624298095703,81.91294860839844,13.837051391601562,2.0554261207580566,8.494872093200684,4.277235984802246,1.346500039100647,42.226139068603516,7.123925685882568,4.557825565338135
2023-04-28,1.4398516416549683,1.990350604057312,2.294078826904297,5.455441474914551,12.032718658447266,81.91294860839844,14.05838394165039,1.9939639568328857,8.394790649414062,4.377779006958008,1.3860000371932983,42.26556396484375,7.206442356109619,4.536461353302002
2023-05-01,,,,,,80.66568756103516,,,,,,42.354278564453125,,
2023-05-02,1.4043052196502686,1.947475552558899,2.2580225467681885,5.366556167602539,11.528511047363281,80.02225494384766,13.78828239440918,1.9471359252929688,8.108349800109863,4.296606540679932,1.284500002861023,42.48241424560547,7.122092247009277,4.458123683929443
2023-05-03,1.429952621459961,1.9741533994674683,2.296783208847046,5.36743688583374,11.412962913513184,80.02225494384766,13.516305923461914,1.9810024499893188,8.41894817352295,4.379623889923096,1.250499963760376,41.841732025146484,7.24311637878418,4.5097551345825195
2023-05-04,1.4304025173187256,1.9003132581710815,2.2598252296447754,5.356875896453857,11.356940269470215,80.02225494384766,13.516305923461914,1.9613512754440308,8.318866729736328,4.354719161987305,1.2480000257492065,40.7377815246582,7.30912971496582,4.426076412200928
2023-05-05,1.4511003494262695,1.9484285116195679,2.349966049194336,5.422880172729492,11.878655433654785,80.02225494384766,13.829548835754395,2.033684253692627,8.610483169555664,4.520753383636475,1.3240000009536743,41.96986770629883,7.30912971496582,4.525778770446777
2023-05-08,1.4641491174697876,2.0618088245391846,2.3797123432159424,5.385037899017334,11.943432807922363,80.02225494384766,13.925209045410156,2.0596072673797607,8.627738952636719,4.542891502380371,1.3200000524520874,42.157142639160156,7.2706217765808105,4.552484512329102
2023-05-09,1.46234929561615,2.017028331756592,2.472557306289673,5.37887716293335,11.83488655090332,80.02225494384766,13.945841789245605,2.0541718006134033,8.569070816040039,4.503227233886719,1.2920000553131104,41.575592041015625,7.263286590576172,4.627261638641357
2023-05-10,1.476747751235962,1.9732006788253784,2.460839033126831,5.362155914306641,11.757854461669922,81.07154083251953,14.041502952575684,2.0198864936828613,8.594954490661621,4.522597789764404,1.3109999895095825,42.26556396484375,7.268787860870361,4.605896472930908
2023-05-11,1.4960957765579224,2.006547689437866,2.405853033065796,5.319033622741699,11.549518585205078,81.07154083251953,13.977728843688965,2.0081796646118164,8.358553886413574,4.4119086265563965,1.2604999542236328,41.28974914550781,7.303628444671631,4.564947128295898
2023-05-12,1.5221930742263794,2.029414653778076,2.459937572479248,5.331354141235352,11.717588424682617,81.0616455078125,14.020870208740234,2.030339479446411,8.37063217163086,4.552114963531494,1.2740000486373901,41.812156677246094,7.426486492156982,4.582751274108887
2023-05-15,1.5338917970657349,2.02274489402771,2.444613456726074,5.296152591705322,11.682574272155762,84.6103744506836,14.020870208740234,2.0240678787231445,8.408595085144043,4.454339504241943,1.2755000591278076,41.891014099121094,7.38064432144165,4.582751274108887
2023-05-16,1.514543890953064,2.108494997024536,2.4437122344970703,5.29791259765625,11.581032752990723,83.62049102783203,13.775153160095215,2.0152876377105713,8.479342460632324,4.456183910369873,1.2589999437332153,41.88115310668945,7.391646385192871,4.566728115081787
2023-05-17,1.502845048904419,2.138031005859375,2.406754732131958,5.260950088500977,11.72634220123291,83.62049102783203,13.943965911865234,2.009434223175049,8.500048637390137,4.4524946212768555,1.2580000162124634,42.91611099243164,7.338468074798584,4.540021896362305
2023-05-18,1.4416513442993164,2.081817150115967,2.4283883571624756,5.1931867599487305,11.677322387695312,84.60047912597656,14.262835502624512,1.9981448650360107,8.577698707580566,4.477399826049805,1.2999999523162842,43.87221145629883,7.145930290222168,4.540021896362305
2023-05-19,1.47449791431427,2.0398950576782227,2.4337966442108154,5.288232326507568,11.773612976074219,86.11995697021484,14.523557662963867,2.0207231044769287,8.657936096191406,4.505072116851807,1.3205000162124634,44.39461898803711,7.255951881408691,4.593433380126953
2023-05-22,1.4896421432495117,2.1199281215667725,2.4639832973480225,5.314632892608643,11.809207916259766,86.11995697021484,14.373501777648926,2.033404588699341,8.800293922424316,4.514296054840088,1.309999942779541,44.75931167602539,7.226612567901611,4.599187850952148
2023-05-23,1.4939281940460205,2.1866226196289062,2.4403998851776123,5.307592868804932,11.892862319946289,86.11995697021484,14.311603546142578,2.034273147583008,8.778724670410156,4.455262184143066,1.3569999933242798,43.694793701171875,7.20094108581543,4.65097188949585
2023-05-24,1.4558298587799072,2.0313198566436768,2.3356902599334717,5.249509811401367,11.8964204788208,81.98816680908203,13.698248863220215,1.9560987949371338,8.946966171264648,4.231115341186523,1.2955000400543213,41.55588150024414,7.109256267547607,4.545485496520996
2023-05-25,1.4467816352844238,1.9913033246994019,2.3300302028656006,5.1747050285339355,11.609867095947266,83.59574890136719,13.610091209411621,1.9552301168441772,8.972848892211914,4.16839075088501,1.2575000524520874,41.88115310668945,6.999233722686768,4.559870719909668
2023-05-26,1.4539250135421753,1.9970200061798096,2.334746837615967,5.239828586578369,11.73979377746582,83.59574890136719,13.876440048217773,1.9500185251235962,9.011673927307129,4.248641014099121,1.2599999904632568,43.42866516113281,7.074415683746338,4.5646653175354
2023-05-29,1.4482102394104004,1.9684367179870605,2.322483539581299,5.24246883392334,11.761153221130371,,13.840803146362305,1.933080792427063,8.916768074035645,4.202520370483398,1.2454999685287476,,7.101921558380127,4.54452657699585
2023-05-30,1.4710692167282104,1.9732006788253784,2.2932403087615967,5.290872573852539,11.48527717590332,83.59574890136719,13.840803146362305,1.9196172952651978,8.912454605102539,4.196986198425293,1.222000002861023,42.718971252441406,7.219277858734131,4.517675876617432
2023-05-31,1.4744027853012085,2.008453369140625,2.254563808441162,5.155343532562256,11.079476356506348,80.7646713256836,13.278092384338379,1.8722783327102661,8.882257461547852,4.066003322601318,1.1829999685287476,42.81753921508789,7.180769920349121,4.4754815101623535
2023-06-01,1.4963092803955078,2.057997703552246,2.3139936923980713,5.243349075317383,11.380267143249512,82.90777587890625,13.523809432983398,1.936989426612854,9.166974067687988,4.120425224304199,1.2059999704360962,44.305912017822266,7.18260383605957,4.518634796142578
2023-06-02,1.5229780673980713,2.1323142051696777,2.3658766746520996,5.320793628692627,11.695300102233887,85.61459350585938,13.932711601257324,1.9730366468429565,9.235995292663574,4.248641014099121,1.2740000486373901,44.2664794921875,7.25961971282959,4.6106953620910645
2023-06-05,1.522501826286316,2.166614294052124,2.3545567989349365,5.277671813964844,11.659703254699707,85.61459350585938,13.86518669128418,1.9621790647506714,9.149717330932617,4.227425575256348,1.2625000476837158,43.71450424194336,7.28895902633667,4.588639259338379
2023-06-06,1.5496468544006348,2.275230884552002,2.3602168560028076,5.324314117431641,11.554691314697266,85.61459350585938,13.846429824829102,1.9851971864700317,9.22736644744873,4.192373752593994,1.2690000534057617,44.187625885009766,7.292625904083252,4.622203350067139
2023-06-07,1.5391699075698853,2.303814172744751,2.3555002212524414,5.290872573852539,11.640124320983887,85.61459350585938,14.009615898132324,2.0003976821899414,9.210111618041992,4.149942874908447,1.3140000104904175,45.10429763793945,7.2541184425354,4.612613201141357
2023-06-08,1.5548853874206543,2.3209643363952637,2.356443405151367,5.34543514251709,11.672161102294922,85.61459350585938,14.294721603393555,2.0186383724212646,9.421491622924805,4.201597690582275,1.309999942779541,46.365962982177734,7.28895902633667,4.6317925453186035
2023-06-09,1.5625050067901611,2.0703840255737305,2.310220241546631,5.344554901123047,11.554691314697266,85.61459350585938,14.140914916992188,2.0060434341430664,9.443059921264648,4.207132339477539,1.284000039100647,46.5532341003418,7.296293258666992,4.601105690002441
