Date,A2A.MI,BMPS.MI,BPE.MI,ENEL.MI,ENI.MI,EXXRF,FCAU.VI,ISP.MI,MB.MI,PIRC.MI,SPM.MI,STM,TRN.MI,UNI.MI
2023-10-31,1.6868,2.4305,2.8951,5.4415,13.9479,85.4354,16.5362,2.1337,9.7235,4.0578,1.4365,37.5356,6.8011,4.9022
2023-11-01,1.7116,2.4629,2.9602,5.4824,13.9949,86.1124,16.8888,2.1637,9.7925,4.0887,1.4495,38.0397,6.8895,4.9329
2023-11-02,1.7073,2.5134,2.963,5.556,14.1975,86.1124,17.1927,2.1924,9.8443,4.1795,1.4865,39.5715,6.8952,4.954
2023-11-03,1.7063,2.5325,2.9762,5.5978,13.8919,86.1124,17.5509,2.2267,9.9176,4.2433,1.475,40.7674,6.9253,4.9463
2023-11-06,1.7044,2.5039,3.0121,5.5851,13.9262,90.0944,17.1964,2.2288,9.9219,4.2578,1.466,40.5302,6.9347,4.8965
2023-11-07,1.7016,2.4658,2.9885,5.5606,13.5718,90.0944,16.9526,2.2271,9.9348,4.2114,1.4355,40.3227,6.9724,4.9214
2023-11-08,1.6787,2.5468,2.9573,5.5324,13.4037,90.0944,17.2358,2.231,9.896,4.2954,1.4015,40.5005,6.9573,4.8984
2023-11-09,1.6901,2.5715,3.096,5.5942,13.5031,90.0944,17.0126,2.2393,9.9435,4.3167,1.415,39.9866,6.9611,5.0077
2023-11-10,1.6911,2.5563,3.1073,5.5696,13.5592,90.0944,16.8851,2.2288,9.9564,4.2578,1.39,41.2813,6.9102,5.023
2023-11-13,1.7058,2.7754,3.329,5.6196,13.7707,89.8057,17.1645,2.2605,10.0945,4.2897,1.459,40.797,6.8801,5.1765
2023-11-14,1.773,2.9164,3.3083,5.7023,13.787,89.8057,17.3596,2.284,10.2627,4.3747,1.447,43.2283,7.0401,5.1228
2023-11-15,1.7954,2.9727,3.3601,5.6787,13.7328,90.5922,17.7291,2.2979,10.185,4.3747,1.4795,45.027,6.9931,5.142
2023-11-16,1.8411,2.9079,3.2668,5.7269,13.4344,91.528,17.3859,2.2988,10.1031,4.3157,1.415,44.8293,7.0476,5.0844
2023-11-17,1.8397,2.906,3.2866,5.8205,13.5718,94.0765,17.3146,2.3318,10.1505,4.3911,1.4585,45.2049,7.0778,5.1266
2023-11-20,1.8421,2.9269,3.3403,5.8977,13.7793,94.0765,17.7198,2.352,10.118,4.3862,1.4935,45.7484,7.1338,5.1266
2023-11-21,1.8406,2.6945,3.2111,5.8305,13.7114,94.0068,17.4065,2.318,9.9971,4.309,1.4425,44.8194,7.151,5.0844
2023-11-22,1.8306,2.7478,3.1819,5.8077,13.5186,94.0068,17.4497,2.3322,10.0947,4.3312,1.432,44.7502,7.0535,5.0633
2023-11-23,1.8382,2.7907,3.2224,5.7996,13.7132,94.0068,17.5378,2.3492,10.0854,4.3331,1.4475,44.9232,7.0497,5.0844
2023-11-24,1.8621,2.8431,3.2234,5.8286,13.8344,94.0068,17.5134,2.3859,10.0808,4.3544,1.455,45.0961,7.0516,5.1113
2023-11-27,1.874,2.8164,3.1979,5.845,13.7995,94.0267,17.581,2.3864,10.0157,4.394,1.4405,44.8589,7.0611,5.0959
2023-11-28,1.8935,2.8488,3.1602,5.8541,13.9538,94.0267,17.5078,2.4089,10.0064,4.4007,1.421,45.195,7.0248,5.0365
2023-11-29,1.8716,2.9584,3.262,5.8459,13.8711,96.5653,17.7216,2.4291,9.9785,4.3949,1.4225,46.46,7.0802,5.0288
2023-11-30,1.8792,2.9727,3.2356,5.8941,13.9262,96.5603,18.6689,2.4245,10.0203,4.4027,1.471,46.885,7.0688,5.0441
2023-12-01,1.873,2.9917,3.2677,5.9132,14.0015,96.8112,18.7852,2.447,10.0482,4.4065,1.507,47.2803,7.1032,5.0748
2023-12-04,1.8578,3.1032,3.2451,5.9386,13.7353,97.6703,19.0806,2.4736,9.9924,4.3785,1.4745,46.9541,7.1261,5.0307
2023-12-05,1.8635,3.1537,3.2281,5.9522,13.8546,98.0586,18.954,2.463,9.9227,4.5939,1.495,46.9245,7.1663,5.0441
2023-12-06,1.8592,3.2337,3.2526,5.9504,13.6912,98.0586,18.954,2.4832,10.197,4.5939,1.4615,46.9146,7.2332,5.0461
2023-12-07,1.863,3.148,3.1639,5.945,13.5608,98.9446,19.7042,2.4575,10.2761,4.6123,1.401,47.2012,7.2886,5.0326
2023-12-08,1.8682,3.1165,3.1602,5.9668,13.7812,99.1536,19.7042,2.4782,10.3505,4.6364,1.401,47.3099,7.3326,5.0384
2023-12-11,1.8568,3.208,3.1894,5.9222,13.7573,99.8007,19.7042,2.4699,10.3179,4.6557,1.406,47.7552,7.216,5.0461
2023-12-12,1.823,3.1232,3.1498,5.9522,13.592,99.8007,19.6855,2.4616,10.3691,4.6432,1.371,47.7255,7.2198,5.0269
2023-12-13,1.8525,3.0918,3.1375,6.0086,13.5425,99.8007,19.6058,2.4603,10.3086,4.6142,1.377,48.2599,7.2829,5.002
2023-12-14,1.8797,2.905,2.9526,6.1085,13.6324,104.5294,19.9809,2.4061,10.3691,4.6953,1.4165,49.6353,7.3632,4.9751
2023-12-15,1.8473,2.845,2.8875,6.0613,13.6012,104.5294,20.2248,2.4185,10.3458,4.6615,1.413,49.8926,7.3135,4.9924
2023-12-18,1.8125,2.8574,2.8932,6.0549,13.7646,104.5294,20.1263,2.4093,10.3412,4.6239,1.4205,49.388,7.2466,4.931
2023-12-19,1.8192,2.9336,2.8923,6.0885,13.7959,103.2353,20.1122,2.4341,10.3458,4.6384,1.4345,49.9025,7.2523,4.931
2023-12-20,1.7916,2.9136,2.8574,6.0595,13.9593,103.2353,20.1122,2.4203,10.4156,4.6838,1.4485,48.5667,7.2313,4.9137
2023-12-21,1.7735,2.8964,2.8498,6.0649,13.9556,103.2353,20.1122,2.4139,10.3551,4.6828,1.4445,49.7145,7.2695,4.9041
2023-12-22,1.7706,2.926,2.8724,6.1058,14.0364,103.2353,19.9293,2.4295,10.4574,4.6924,1.4465,49.5958,7.2695,4.9137
2023-12-26,1.7663,2.9488,2.8743,6.1067,14.1044,103.2353,19.92,2.4339,10.4435,4.6973,1.467,50.0213,7.2485,4.931
2023-12-27,1.762,2.9717,2.8762,6.1076,14.1723,103.2353,19.9106,2.4382,10.4295,4.7021,1.4875,50.3676,7.2274,4.9483
2023-12-28,1.7654,2.9422,2.8536,6.0967,14.1007,99.6315,19.8777,2.4254,10.3923,4.7552,1.483,49.6947,7.2141,4.9521
2023-12-29,1.7706,2.9022,2.8545,6.1158,14.0915,99.8406,19.9106,2.4263,10.4202,4.7591,1.47,49.6057,7.2198,4.9502
