Date,AENA.MC,ANA.MC,BBVA.MC,CIE.MC,CLNX.MC,FER.MC,GAM.MC,IBG.MC,ITX.MC,MAP.MC,MEL.MC,REP.MC,SAB.MC,SAN.MC,TEF.MC
2023-11-28,149.7627,121.6495,7.7282,22.9613,34.4621,30.2924,1.26,16.9519,36.2472,1.9146,5.5726,12.7537,1.1793,3.623,3.4566
2023-11-29,149.8585,123.2281,7.8272,23.227,35.031,30.8599,1.25,16.9057,36.5589,1.8996,5.5775,12.6366,1.1837,3.6407,3.4817
2023-11-30,151.247,123.8978,7.6562,24.4984,34.9711,31.0751,1.23,17.0904,36.8413,1.894,5.5479,12.6501,1.1723,3.6436,3.5408
2023-12-01,153.1142,124.2327,7.7012,24.5743,34.9312,31.1143,1.25,17.0904,37.3087,1.9015,5.6763,12.7762,1.1793,3.6781,3.5873
2023-12-04,153.1142,126.4332,7.7948,24.4984,35.1807,31.0849,1.26,17.1366,37.3672,1.879,5.7356,12.5375,1.1793,3.6887,3.5963
2023-12-05,154.9336,127.6769,7.766,24.2517,35.6797,31.535,1.26,17.7371,37.523,1.8865,5.785,12.587,1.1705,3.7577,3.6115
2023-12-06,156.5614,128.8728,7.748,24.5553,36.1687,31.6328,1.24,18.0143,37.0068,1.8884,5.9134,12.5194,1.1509,3.7927,3.6232
2023-12-07,155.5081,127.6291,7.613,24.3276,35.8793,31.5546,1.24,18.0143,36.5102,1.8809,5.9678,12.4384,1.0831,3.7054,3.6017
2023-12-08,156.5614,129.9731,7.6562,24.3846,35.6997,31.7796,1.23,18.0143,36.89,1.8902,6.0765,12.56,1.0782,3.7769,3.5846
2023-12-11,154.9336,126.768,7.6436,24.3846,35.4302,31.6916,1.25,18.1066,37.1627,1.8809,6.1407,12.4474,1.0852,3.7778,3.5972
2023-12-12,154.3112,124.3283,7.5788,24.0809,35.2306,31.6916,1.27,18.2452,37.299,1.8593,6.1901,12.1636,1.0726,3.715,3.5349
2023-12-13,155.0293,124.9024,7.5842,23.8912,35.4901,31.9068,1.27,18.199,37.2114,1.8556,5.9727,11.9203,1.0629,3.6791,3.4149
2023-12-14,158.5723,129.7818,7.5356,24.6312,36.2486,31.9851,1.26,17.5985,37.6009,1.8369,6.2148,12.1005,1.0091,3.7232,3.4251
2023-12-15,157.0881,129.3034,7.4564,24.4984,36.2286,32.1319,1.25,17.1828,37.4061,1.8369,6.2741,12.0239,0.9824,3.6422,3.3721
2023-12-18,156.3221,126.5288,7.4258,24.4415,35.6198,31.5644,1.24,17.5062,37.4061,1.8266,6.0765,12.2311,0.9824,3.6312,3.3414
2023-12-19,157.3275,127.2464,7.4366,24.6312,35.6797,31.7992,1.21,17.46,37.9223,1.8331,6.111,12.2266,0.9816,3.6355,3.3163
2023-12-20,156.4178,126.2897,7.3538,24.6502,35.7496,31.9068,1.23,18.4563,38.0684,1.8359,6.1012,12.3347,0.9798,3.6321,3.4223
2023-12-21,157.1839,127.2464,7.4096,24.4415,35.6897,31.8775,1.23,17.8395,38.1268,1.8237,6.0666,12.2717,0.9873,3.6359,3.3702
2023-12-22,157.4232,125.9548,7.415,24.1379,35.7096,31.9264,1.22,17.7446,38.0294,1.8294,6.0172,12.2852,0.9894,3.6503,3.3339
2023-12-27,157.519,127.8204,7.4186,24.4415,35.9292,32.0047,1.2,16.9855,38.2242,1.8284,5.9727,12.4158,0.9903,3.6522,3.3218
2023-12-28,157.3754,127.3421,7.3736,24.3846,35.9192,32.1221,1.22,16.8906,38.3508,1.8219,5.9036,12.1365,0.9845,3.6307,3.293
2023-12-29,157.136,127.5334,7.4042,24.4035,35.5899,32.308,1.18,17.0804,38.3995,1.82,5.8887,12.1185,1.0002,3.623,3.2874
