Date,4503.T,4523.T,4578.T,4661.T,6758.T,6762.T,6954.T,7203.T,7974.T,8035.T,8053.T,8306.T,8308.T,8316.T,9432.T,9984.T
2023-08-04,1830.80712890625,8509.357421875,5055.64794921875,5187.0966796875,2560.968994140625,996.4000244140625,3981.962646484375,2306.2734375,5971.5234375,20525.646484375,2742.828857421875,1075.6029052734375,710.4472045898438,2129.1103515625,148.85372924804688,6902.02490234375
2023-08-07,2014.71533203125,8652.2685546875,5097.501953125,5194.05029296875,2558.987548828125,986.7999877929688,3980.0244140625,2312.423828125,6029.57470703125,20311.5859375,2712.662353515625,1065.26513671875,706.4306640625,2107.110595703125,150.26242065429688,6840.70849609375
2023-08-08,1986.20947265625,8827.3583984375,5301.908203125,5215.90283203125,2570.8759765625,997.2000122070312,4031.3857421875,2293.02734375,5958.9462890625,20136.443359375,2742.364501953125,1061.5059814453125,699.927734375,2094.81640625,151.95289611816406,6944.55078125
2023-08-09,2002.7611083984375,8951.341796875,5378.8046875,5265.568359375,2572.857421875,1004.2000122070312,4006.189697265625,2266.534912109375,5945.400390625,20199.6875,2746.54150390625,1029.082763671875,679.4625244140625,2059.552490234375,152.98594665527344,6726.97705078125
2023-08-10,2066.66943359375,8996.7705078125,5438.1796875,5287.42138671875,2489.638427734375,1016.5999755859375,4061.427490234375,2298.2314453125,6047.95751953125,19898.056640625,2763.71337890625,1053.987548828125,686.6349487304688,2083.493408203125,153.64334106445312,6751.70166015625
2023-08-14,2045.060302734375,9040.3056640625,5390.48486328125,5254.64208984375,2412.363525390625,1010.4000244140625,3975.178955078125,2278.36181640625,6045.05517578125,19722.912109375,2737.723876953125,1043.1796875,686.921875,2062.140869140625,154.20681762695312,6557.86279296875
2023-08-15,2035.4051513671875,9024.2158203125,5468.35400390625,5323.18115234375,2421.279541015625,1035.4000244140625,3967.426513671875,2288.769775390625,6089.56103515625,20053.736328125,2757.2158203125,1053.987548828125,689.790771484375,2070.876220703125,154.01898193359375,6601.37744140625
2023-08-16,2052.416748046875,8852.9130859375,5416.765625,5214.9091796875,2379.670166015625,1010.0,3910.25048828125,2242.88037109375,6087.6259765625,19825.080078125,2714.054931640625,1022.9740600585938,674.2984619140625,2038.5234375,152.98594665527344,6394.68359375
2023-08-17,2067.12939453125,8753.537109375,5345.7099609375,5133.45703125,2403.447021484375,1012.0,3945.137451171875,2249.03076171875,5979.26416015625,19912.650390625,2666.716552734375,1032.8419189453125,688.3563232421875,2057.934814453125,153.26766967773438,6407.53955078125
2023-08-18,2051.4970703125,8746.912109375,5257.13427734375,4994.39306640625,2380.660888671875,1007.4000244140625,3925.755859375,2222.5380859375,5915.40771484375,20048.87109375,2670.893310546875,1028.61279296875,681.7578125,2046.9351806640625,152.42245483398438,6421.38525390625
2023-08-21,2075.864501953125,8844.39453125,5258.10791015625,5079.818359375,2377.688720703125,1006.2000122070312,3908.31201171875,2229.634521484375,5928.953125,20228.87890625,2656.50634765625,1027.673095703125,683.7659912109375,2036.582275390625,151.8589630126953,6495.5576171875
2023-08-22,2058.853515625,8693.912109375,5293.1484375,4996.38037109375,2390.56787109375,1005.7999877929688,3929.632080078125,2286.404296875,5958.9462890625,20618.083984375,2702.4521484375,1060.566162109375,707.6738891601562,2100.9638671875,153.45550537109375,6586.54345703125
2023-08-23,2054.715576171875,8707.162109375,5348.6298828125,5034.12548828125,2387.595703125,1021.7999877929688,3980.0244140625,2280.727294921875,6009.25732421875,20496.45703125,2692.7060546875,1061.0360107421875,711.4991455078125,2111.316162109375,154.3007354736328,6530.171875
2023-08-24,2033.5660400390625,8719.4658203125,5325.26953125,5020.2197265625,2380.660888671875,1031.4000244140625,4006.189697265625,2270.79248046875,5945.400390625,21162.966796875,2695.954833984375,1072.3135986328125,720.10595703125,2117.139892578125,155.52163696289062,6705.2197265625
2023-08-25,2004.6005859375,8612.51953125,5253.24072265625,5048.03271484375,2349.94921875,1021.0,3956.766357421875,2266.061767578125,5885.41455078125,19907.78515625,2682.959716796875,1068.0845947265625,720.0104370117188,2110.022216796875,155.05203247070312,6500.50244140625
2023-08-28,2026.66943359375,8590.751953125,5343.76318359375,5079.818359375,2377.688720703125,1040.5999755859375,4010.06591796875,2305.327392578125,5974.42578125,20389.423828125,2732.61865234375,1085.9407958984375,728.4259643554688,2128.78662109375,156.36683654785156,6499.513671875
2023-08-29,2019.772705078125,8618.197265625,5385.61767578125,5089.75146484375,2367.78173828125,1044.199951171875,4012.00390625,2300.5966796875,5971.5234375,20535.376953125,2721.480224609375,1085.9407958984375,726.8002319335938,2128.78662109375,156.36683654785156,6531.16064453125
2023-08-30,2028.5086669921875,8604.9482421875,5359.33740234375,5033.13232421875,2384.62353515625,1056.5999755859375,4062.396240234375,2324.2509765625,6016.9970703125,20734.84375,2742.364501953125,1097.218505859375,742.2926025390625,2157.2568359375,157.39990234375,6500.50244140625
2023-08-31,2036.3245849609375,8762.0556640625,5398.271484375,5213.916015625,2406.419189453125,1062.800048828125,4024.6025390625,2379.601318359375,6063.43798828125,20992.69140625,2783.669677734375,1093.459228515625,738.5628662109375,2161.462646484375,158.05728149414062,6472.81201171875
2023-09-01,2022.9913330078125,8632.39453125,5381.72509765625,5219.8759765625,2483.69384765625,1048.4000244140625,4028.478759765625,2383.859130859375,6064.4052734375,20856.46875,2825.4384765625,1111.7852783203125,747.9347534179688,2196.7265625,158.3390350341797,6428.30810546875
